HGNC ID	Approved symbol	Alias symbol	Previous symbol	NCBI gene ID
HGNC:6662	LINC00312	NAG7	LOH3CR2A	29931
HGNC:6662	LINC00312	NAG7	NCRNA00312	29931
HGNC:6662	LINC00312	NAG-7	LOH3CR2A	29931
HGNC:6662	LINC00312	NAG-7	NCRNA00312	29931
HGNC:6662	LINC00312	ERR10	LOH3CR2A	29931
HGNC:6662	LINC00312	ERR10	NCRNA00312	29931
HGNC:6662	LINC00312	ERR-10	LOH3CR2A	29931
HGNC:6662	LINC00312	ERR-10	NCRNA00312	29931
HGNC:6662	LINC00312	LMCD1DN	LOH3CR2A	29931
HGNC:6662	LINC00312	LMCD1DN	NCRNA00312	29931
HGNC:16416	LINC00313		C21orf84	114038
HGNC:16416	LINC00313		NCRNA00313	114038
HGNC:16622	LINC00314		C21orf94	246705
HGNC:16622	LINC00314		NCRNA00314	246705
HGNC:16621	LINC00315		C21orf93	246704
HGNC:16621	LINC00315		NCRNA00315	246704
HGNC:19723	LINC00316	PRED59	C21orf111	388830
HGNC:19723	LINC00316	PRED59	NCRNA00316	388830
HGNC:23126	LINC00317	PRED89	C21orf117	378828
HGNC:23126	LINC00317	PRED89	NCRNA00317	378828
HGNC:19730	LINC00319	PRED49	C21orf125	284836
HGNC:19730	LINC00319	PRED49	NCRNA00319	284836
HGNC:19730	LINC00319	FLJ38036	C21orf125	284836
HGNC:19730	LINC00319	FLJ38036	NCRNA00319	284836
HGNC:19690	LINC00320	PRED14	C21orf131	387486
HGNC:19690	LINC00320	PRED14	NCRNA00320	387486
HGNC:19690	LINC00320	FLJ37539	C21orf131	387486
HGNC:19690	LINC00320	FLJ37539	NCRNA00320	387486
HGNC:33698	LINC00322	FLJ16545	C21orf136	100126693
HGNC:33698	LINC00322	FLJ16545	NCRNA00322	100126693
HGNC:19720	LINC00323	PRED42	C21orf130	284835
HGNC:19720	LINC00323	PRED42	NCRNA00323	284835
HGNC:19720	LINC00323	FLJ37173	C21orf130	284835
HGNC:19720	LINC00323	FLJ37173	NCRNA00323	284835
HGNC:26628	LINC00324	FLJ34790	C17orf44	284029
HGNC:26628	LINC00324	FLJ34790	NCRNA00324	284029
HGNC:26628	LINC00324	MGC104931	C17orf44	284029
HGNC:26628	LINC00324	MGC104931	NCRNA00324	284029
HGNC:41926	LINC00326		NCRNA00326	285735
HGNC:42009	LINC00327		NCRNA00327	100506697
HGNC:42028	LINC00328	NCRNA00328-1	NCRNA00328A	51152
HGNC:42028	LINC00328	NCRNA00328-1	NCRNA00328	51152
HGNC:42047	LINC00330		NCRNA00330	144817
HGNC:42048	LINC00331		NCRNA00331	100874126
HGNC:42049	LINC00332		NCRNA00332	100874127
HGNC:42050	LINC00333		NCRNA00333	100874128
HGNC:16425	LINC00334		C21orf89	114042
HGNC:16425	LINC00334		NCRNA00334	114042
HGNC:33813	LINC00336	FLJ43752	C6orf227	401253
HGNC:33813	LINC00336	FLJ43752	NCRNA00336	401253
HGNC:28620	LINC00337	MGC40168	C1orf211	148645
HGNC:28620	LINC00337	MGC40168	NCRNA00337	148645
HGNC:25011	LINC00339	HSPC157	NCRNA00339	29092
HGNC:42470	LINC00342		NCRNA00342	150759
HGNC:42500	LINC00343		NCRNA00343	144920
HGNC:42500	LINC00343		LINC00344	144920
HGNC:42500	LINC00343		NCRNA00344	144920
HGNC:42503	LINC00345			105370208
HGNC:27492	LINC00346		C13orf29	283487
HGNC:27492	LINC00346		NCRNA00346	283487
HGNC:27890	LINC00347			338864
HGNC:42658	LINC00348			100885781
HGNC:42667	LINC00349			100874135
HGNC:42668	LINC00350			100874136
HGNC:42669	LINC00351			100874137
HGNC:42670	LINC00352			100874138
HGNC:42671	LINC00353			100874139
HGNC:42672	LINC00354			101928616
HGNC:27061	LINC00355			144766
HGNC:42678	LINC00358			100874143
HGNC:42679	LINC00359			100887754
HGNC:42682	LINC00362			100874144
HGNC:42684	LINC00363	TCONS_00021586		104326053
HGNC:42686	LINC00364	LncRNA00364		100874145
HGNC:42687	LINC00365			100874146
HGNC:42688	LINC00366			100874147
HGNC:42689	LINC00367	TCONS_l2_00007488		101930748
HGNC:42690	LINC00368			101927802
HGNC:42692	LINC00370			105370357
HGNC:42695	LINC00373			105370306
HGNC:42698	LINC00374			106144531
HGNC:42699	LINC00375			104355140
HGNC:42701	LINC00376	RP11-527N12.1		104355293
HGNC:42703	LINC00377	TCONS_00021861		103724386
HGNC:42704	LINC00378			101926930
HGNC:42705	LINC00379			100874150
HGNC:42706	LINC00380	TCONS_00021685		101930747
HGNC:42708	LINC00381			100874151
HGNC:42709	LINC00382	TCONS_00021500		101927195
HGNC:42710	LINC00383		LINC00401	103689913
HGNC:42711	LINC00384			102157400
HGNC:42713	LINC00385			105370141
HGNC:42715	LINC00387			100874152
HGNC:42716	LINC00388			100874153
HGNC:42718	LINC00390	TCONS_00021641		105370183
HGNC:42719	LINC00391			100874154
HGNC:42720	LINC00392			100874155
HGNC:42721	LINC00393			100874156
HGNC:42723	LINC00395			100874157
HGNC:42724	LINC00396			104355146
HGNC:42725	LINC00397	TCONS_00021582		101930749
HGNC:42727	LINC00398			100874158
HGNC:42728	LINC00399	TCONS_00021596		104326054
HGNC:42729	LINC00400			100874159
HGNC:42732	LINC00402			100507612
HGNC:42734	LINC00404			100874160
HGNC:42739	LINC00407			106144541
HGNC:42740	LINC00408			100652856
HGNC:42742	LINC00410			144776
HGNC:42744	LINC00411			100874161
HGNC:42745	LINC00412			102723332
HGNC:42748	LINC00415			107984009
HGNC:42755	LINC00421			100287114
HGNC:42758	LINC00423			100874167
HGNC:42815	LINC00424			100874182
HGNC:42761	LINC00426			100188949
HGNC:42762	LINC00427			100507040
HGNC:42763	LINC00428			104355147
HGNC:42765	LINC00430	TCONS_00021581		106144533
HGNC:42766	LINC00431			104355135
HGNC:42768	LINC00433			100874168
HGNC:42769	LINC00434			100874169
HGNC:42772	LINC00437	TCONS_00021639		101929121
HGNC:42777	LINC00440			100874172
HGNC:42779	LINC00442			348021
HGNC:42780	LINC00443			100874173
HGNC:42781	LINC00444			107984570
HGNC:42782	LINC00445			100507114
HGNC:42783	LINC00446			100874175
HGNC:42785	LINC00448			100874176
HGNC:42786	LINC00449			106478991
HGNC:42802	LINC00454			100874178
HGNC:42804	LINC00456			103625683
HGNC:42805	LINC00457			100874179
HGNC:42807	LINC00458	LncRNA-ES3		100507428
HGNC:42807	LINC00458	ES3		100507428
HGNC:42808	LINC00459			100874180
HGNC:42809	LINC00460			728192
HGNC:42810	LINC00461	EyeLinc1		645323
HGNC:42810	LINC00461	Visc-1a		645323
HGNC:42810	LINC00461	Visc-1b		645323
HGNC:42810	LINC00461	Visc-2		645323
HGNC:42810	LINC00461	LOC645323		645323
HGNC:42810	LINC00461	ECONEXIN		645323
HGNC:42811	LINC00462			100129597
HGNC:42813	LINC00463	TCONS_l2_00007499	AMER2-AS1	101928922
HGNC:27294	LINC00466			199899
HGNC:28227	LINC00467	MGC14801	C1orf97	84791
HGNC:26863	LINC00469	FLJ40319	C17orf54	283982
HGNC:1225	LINC00470		C18orf2	56651
HGNC:28668	LINC00471	MGC43122	C2orf52	151477
HGNC:21380	LINC00472	dJ288M22.3	C6orf155	79940
HGNC:21380	LINC00472	FLJ13189	C6orf155	79940
HGNC:21380	LINC00472	P53RRA	C6orf155	79940
HGNC:21160	LINC00473	bA142J11.1	C6orf176	90632
HGNC:21160	LINC00473	LNC473	C6orf176	90632
HGNC:23367	LINC00474	EST-YD1	C9orf27	58483
HGNC:23569	LINC00475		C9orf44	158314
HGNC:27858	LINC00476		C9orf130	100128782
HGNC:26557	LINC00477	FLJ32894	C12orf67	144360
HGNC:26557	LINC00477	FAM191B	C12orf67	144360
HGNC:19727	LINC00479	PRED76	C21orf129	150135
HGNC:19727	LINC00479	FLJ32835	C21orf129	150135
HGNC:26816	LINC00482	FLJ39421	C17orf55	284185
HGNC:27862	LINC00484		C9orf73	100129347
HGNC:27476	LINC00485			283432
HGNC:42946	LINC00486			285045
HGNC:42947	LINC00487	FLJ42418		400941
HGNC:32675	LINC00488	FLJ41232	C3orf66	677779
HGNC:43426	LINC00489			100861522
HGNC:43428	LINC00491	BC008363		285708
HGNC:43429	LINC00492			100861468
HGNC:27657	LINC00494			284749
HGNC:43435	LINC00498			105377446
HGNC:43436	LINC00499			100874047
HGNC:43437	LINC00500			106480440
HGNC:43439	LINC00501			100820709
HGNC:43442	LINC00502			100874184
HGNC:43555	LINC00504			201853
HGNC:43557	LINC00506			100846978
HGNC:43558	LINC00507			100862680
HGNC:43559	LINC00508			104472718
HGNC:43564	LINC00511	onco-lncRNA-12		400619
HGNC:43566	LINC00513	AC016831.7		100506860
HGNC:27549	LINC00514			283875
HGNC:16019	LINC00515	PRED21	C21orf71	282566
HGNC:19831	LINC00517		C14orf26	400208
HGNC:28626	LINC00518	MGC40222	C6orf218	221718
HGNC:19838	LINC00519		C14orf30	161342
HGNC:19843	LINC00520		C14orf34	645687
HGNC:20117	LINC00523		C14orf70	283601
HGNC:20118	LINC00524		C14orf71	338002
HGNC:40290	LINC00525			84847
HGNC:28278	LINC00526	MGC17515	C18orf18	147525
HGNC:28278	LINC00526	HsT959	C18orf18	147525
HGNC:17215	LINC00527		C21orf104	54748
HGNC:26875	LINC00528	FLJ40542	C22orf37	200298
HGNC:15544	LINC00529		C8orf8	83647
HGNC:18690	LINC00533	bA373N24.1	C6orf38	387055
HGNC:18690	LINC00533	C6orf39	C6orf38	387055
HGNC:43643	LINC00534			100874052
HGNC:43644	LINC00535			642924
HGNC:43645	LINC00536			100859921
HGNC:43654	LINC00537			203274
HGNC:43655	LINC00538	Yiya		100861504
HGNC:43655	LINC00538	PROX1UT		100861504
HGNC:43672	LINC00539		LINC00422	100652865
HGNC:43673	LINC00540			100506622
HGNC:43678	LINC00543			100132234
HGNC:43679	LINC00544			440131
HGNC:43680	LINC00545			440132
HGNC:43682	LINC00547	FLJ34747		400121
HGNC:43683	LINC00548	FLJ42392		400123
HGNC:43688	LINC00550			338862
HGNC:43691	LINC00551			283483
HGNC:43692	LINC00552			100130386
HGNC:43697	LINC00554	lncZic2		100861542
HGNC:43699	LINC00555			100861543
HGNC:43700	LINC00556			100861551
HGNC:43701	LINC00557			100861544
HGNC:43702	LINC00558			100861552
HGNC:43703	LINC00559			100874187
HGNC:43704	LINC00560			100861553
HGNC:43705	LINC00561			100861545
HGNC:43706	LINC00562			100861549
HGNC:43707	LINC00563			100861554
HGNC:43708	LINC00564			100861546
HGNC:43709	LINC00565			100861555
HGNC:43710	LINC00566			100861547
HGNC:43711	LINC00567			283486
HGNC:43717	LINC00570	ncRNA-a5		100874055
HGNC:43721	LINC00571			100874188
HGNC:43722	LINC00572			100861573
HGNC:21598	LINC00574	FLJ13162	C6orf208	80069
HGNC:21598	LINC00574	dJ182D15.1	C6orf208	80069
HGNC:21598	LINC00574	CRALA	C6orf208	80069
HGNC:21342	LINC00575		C4orf11	439934
HGNC:43807	LINC00578			100505566
HGNC:43840	LINC00581			100874531
HGNC:43842	LINC00582			100287814
HGNC:31437	LINC00583		C9orf146	100113404
HGNC:31372	LINC00587	bA785H23.1	C9orf107	414319
HGNC:24494	LINC00588	DKFZP434F122	C8orf71	26138
HGNC:32299	LINC00589	TSLNC8	C8orf75	619351
HGNC:27474	LINC00592			283404
HGNC:32382	LINC00593	MGC42951	C15orf50	414926
HGNC:31430	LINC00595		C10orf101	414243
HGNC:23167	LINC00596	CNSLT1I7G	C14orf165	102724845
HGNC:1193	LINC00597		C15orf5	81698
HGNC:42770	LINC00598	TTL		646982
HGNC:42770	LINC00598	lncFOXO1		646982
HGNC:27231	LINC00599	Rncr3		157627
HGNC:43916	LINC00601			101101772
HGNC:43917	LINC00602			441177
HGNC:43918	LINC00603			102467077
HGNC:43924	LINC00604			106144578
HGNC:43928	LINC00605			100131366
HGNC:43931	LINC00606			285370
HGNC:43944	LINC00607			646324
HGNC:27179	LINC00608			151300
HGNC:43960	LINC00609			101101773
HGNC:28621	LINC00612	MGC40170	C12orf33	253128
HGNC:28621	LINC00612	FLJ41814	C12orf33	253128
HGNC:44060	LINC00613			100507528
HGNC:30165	LINC00614	FLJ35853	C10orf52	645587
HGNC:26343	LINC00615	FLJ25378	C12orf37	439916
HGNC:44065	LINC00616			641365
HGNC:20110	LINC00618		C14orf63	145249
HGNC:31657	LINC00619	bA168P8.1	C10orf136	414260
HGNC:44223	LINC00620			285375
HGNC:44227	LINC00621			100996930
HGNC:44251	LINC00622			644242
HGNC:44252	LINC00623			728855
HGNC:44254	LINC00624			100289211
HGNC:44257	LINC00626	MGC4473		79100
HGNC:27008	LINC00628			127841
HGNC:44262	LINC00629			100506757
HGNC:44263	LINC00630			100287765
HGNC:27865	LINC00632	ASINC		286411
HGNC:27930	LINC00634			339674
HGNC:27184	LINC00635			151658
HGNC:27702	LINC00636			285205
HGNC:27069	LINC00637			145216
HGNC:28325	LINC00638	MGC23270		196872
HGNC:27502	LINC00639			283547
HGNC:44291	LINC00640			283553
HGNC:27511	LINC00641			283624
HGNC:44293	LINC00642			400238
HGNC:44296	LINC00643			646113
HGNC:44297	LINC00644			101954204
HGNC:44299	LINC00645			100505967
HGNC:44302	LINC00648			100506433
HGNC:44305	LINC00649	TCONS_00028768		100506334
HGNC:25003	LINC00652	HSPC072		29075
HGNC:44308	LINC00653			100270804
HGNC:27154	LINC00654			149837
HGNC:27304	LINC00656			200261
HGNC:44315	LINC00658			100507629
HGNC:44316	LINC00659			100652730
HGNC:27002	LINC00661			126536
HGNC:27122	LINC00662			148189
HGNC:28609	LINC00663	MGC39821		284440
HGNC:44319	LINC00664			400680
HGNC:44323	LINC00665			100506930
HGNC:27906	LINC00667			339290
HGNC:44328	LINC00668			400643
HGNC:44338	LINC00670	FLJ34690		284034
HGNC:44339	LINC00671			388387
HGNC:44353	LINC00672			100505576
HGNC:44354	LINC00673	HI-LNC75		100499467
HGNC:44354	LINC00673	SLNCR1		100499467
HGNC:44354	LINC00673	ERRLR01		100499467
HGNC:44355	LINC00674			100499466
HGNC:44394	LINC00676			101409253
HGNC:20121	LINC00677		C14orf74	105370683
HGNC:44413	LINC00678			101410541
HGNC:44417	LINC00680			106660612
HGNC:44423	LINC00681			101409254
HGNC:44466	LINC00682			101927074
HGNC:44467	LINC00683			400660
HGNC:27560	LINC00685	OTTHUMT00000055574	CXYorf10	283981
HGNC:27560	LINC00685	OTTHUMT00000055574	NCRNA00107	283981
HGNC:27560	LINC00685	OTTHUMT00000055574	PPP2R3B-AS1	283981
HGNC:16221	LINC00686	bA93B14.2	C20orf90	140865
HGNC:16194	LINC00687	dJ1012F16.1	C20orf61	728450
HGNC:27217	LINC00689			154822
HGNC:44503	LINC00690			100996597
HGNC:44514	LINC00691			152024
HGNC:27708	LINC00692			285326
HGNC:44526	LINC00693			645206
HGNC:34426	LINC00696		C3orf74	100128378
HGNC:27720	LINC00698			285401
HGNC:27422	LINC00700			282980
HGNC:44674	LINC00701			399708
HGNC:44676	LINC00702			100652988
HGNC:44677	LINC00703			100507059
HGNC:27874	LINC00705			338588
HGNC:44690	LINC00706			100652997
HGNC:44691	LINC00707			100507127
HGNC:44694	LINC00708			100507143
HGNC:44700	LINC00709			100507163
HGNC:27386	LINC00710			254312
HGNC:50281	LINC00824		LINC01263	101927774
HGNC:44915	LINC00836			101929052
HGNC:27436	LINC00837			100507605
HGNC:44963	LINC00838			100505583
HGNC:28269	LINC00839			84856
HGNC:44987	LINC00840			100506835
HGNC:27430	LINC00841			283033
HGNC:44989	LINC00842			643650
HGNC:45031	LINC00844			100507008
HGNC:45033	LINC00845			100507058
HGNC:16080	LINC00846	FLJ10932	C21orf77	
HGNC:45050	LINC00847			729678
HGNC:45092	LINC00850	KUCG1		101241891
HGNC:43424	LINC00851		DZANK1-AS1	440757
HGNC:29904	LINC00852	NAG73	C3orf42	84657
HGNC:29904	LINC00852	NAG73	GHRLOS2	84657
HGNC:29904	LINC00852	GHRL-AS2	C3orf42	84657
HGNC:29904	LINC00852	GHRL-AS2	GHRLOS2	84657
HGNC:43716	LINC00853	ncRNA-a4	PDZK1IP1-AS1	100874253
HGNC:45111	LINC00856			100132987
HGNC:45114	LINC00857			439990
HGNC:27276	LINC00858	CRCAL-2		170425
HGNC:45133	LINC00861			100130231
HGNC:21901	LINC00862		C1orf98	554279
HGNC:21901	LINC00862		SMIM16	554279
HGNC:45162	LINC00863			439994
HGNC:45170	LINC00865			643529
HGNC:45232	LINC00866			100505561
HGNC:45265	LINC00867			100506126
HGNC:27562	LINC00868		C17orf52	283994
HGNC:29050	LINC00869	KIAA0493		57234
HGNC:27319	LINC00870			201617
HGNC:47038	LINC00871	RP11-1A16.1		100506412
HGNC:27706	LINC00877			285286
HGNC:48566	LINC00879			255025
HGNC:27948	LINC00880			339894
HGNC:48567	LINC00881			100498859
HGNC:48568	LINC00882			100302640
HGNC:48570	LINC00884			401106
HGNC:48571	LINC00885			401109
HGNC:48572	LINC00886			730091
HGNC:48574	LINC00887	linc-ATP13A4-8		100131551
HGNC:48574	LINC00887	HEIRCC		100131551
HGNC:48575	LINC00888			100505687
HGNC:26410	LINC00889	FLJ30672		158696
HGNC:48577	LINC00891	FLJ46446		441501
HGNC:48578	LINC00892			100128420
HGNC:44265	LINC00893			100131434
HGNC:48579	LINC00894			100272228
HGNC:48580	LINC00895			150185
HGNC:26519	LINC00896	FLJ32575		150197
HGNC:48581	LINC00898			400932
HGNC:48583	LINC00899			100271722
HGNC:27444	LINC00900			283143
HGNC:40352	LINC00901	TCONS_00005428	LSAMP-AS4	100506724
HGNC:40352	LINC00901	BC040587	LSAMP-AS4	100506724
HGNC:40351	LINC00903		LSAMP-AS2	100861506
HGNC:44325	LINC00904			100652909
HGNC:26334	LINC00905	FLJ25328		148231
HGNC:27121	LINC00906			148145
HGNC:44327	LINC00907			284260
HGNC:27599	LINC00908			284276
HGNC:44331	LINC00909			400657
HGNC:44361	LINC00910			100130581
HGNC:48596	LINC00911			100996280
HGNC:48607	LINC00917			732275
HGNC:48610	LINC00919			100505619
HGNC:48611	LINC00920			100505865
HGNC:26830	LINC00921	FLJ39639		283876
HGNC:27545	LINC00922			283867
HGNC:28088	LINC00923			91948
HGNC:27081	LINC00924			145820
HGNC:27514	LINC00926			283663
HGNC:27522	LINC00927			283688
HGNC:27535	LINC00928			283761
HGNC:48615	LINC00929			503519
HGNC:48620	LINC00930			100144604
HGNC:48625	LINC00933			100506874
HGNC:27059	LINC00934			144742
HGNC:48629	LINC00937			389634
HGNC:48630	LINC00938			400027
HGNC:48631	LINC00939			400084
HGNC:48634	LINC00940			100271702
HGNC:48635	LINC00941	lncRNA-MUF		100287314
HGNC:48636	LINC00942			100292680
HGNC:48639	LINC00943			100507206
HGNC:48640	LINC00944			387895
HGNC:48643	LINC00945	TCONS_00028834		101930746
HGNC:28098	LINC00950	FP588		92973
HGNC:48662	LINC00951	lincRNA-uc003opf.1		401260
HGNC:48662	LINC00951	FLJ41649		401260
HGNC:48668	LINC00954	FLJ12334		400946
HGNC:26644	LINC00955	FLJ35424		285492
HGNC:22332	LINC00957			255031
HGNC:48671	LINC00958			100506305
HGNC:48710	LINC00960			401074
HGNC:48716	LINC00963	MetaLnc9		100506190
HGNC:27226	LINC00964			157381
HGNC:28022	LINC00965			349196
HGNC:48725	LINC00967			100505659
HGNC:48727	LINC00968			100507632
HGNC:48730	LINC00970			101978719
HGNC:48737	LINC00971			440970
HGNC:48826	LINC00972			105375380
HGNC:48868	LINC00973	CTD-2021J15.2		100506377
HGNC:27105	LINC00974			147093
HGNC:50610	LINC00976			106144608
HGNC:48902	LINC00977			728724
HGNC:48911	LINC00987			100499405
HGNC:48918	LINC00989			100506035
HGNC:48943	LINC00992			728342
HGNC:48948	LINC00993			101929520
HGNC:48949	LINC00994			100287879
HGNC:27800	LINC00996			285972
HGNC:48952	LINC00997			401321
HGNC:38537	LINC00999	FLJ44672		399744
HGNC:38541	LINC01000	FLJ45340		402483
HGNC:38540	LINC01001			100133161
HGNC:38538	LINC01002			399844
HGNC:48957	LINC01003			100128822
HGNC:48961	LINC01004			100216546
HGNC:48963	LINC01005			100506050
HGNC:48971	LINC01006	MY040	C7orf13	100506380
HGNC:48973	LINC01007			100506527
HGNC:48978	LINC01010			154092
HGNC:33812	LINC01011	DKFZp686I15217		401232
HGNC:48986	LINC01012			100507173
HGNC:48987	LINC01013			100507254
HGNC:41353	LINC01014		KCNMB2-IT1	100874330
HGNC:48988	LINC01015			100507362
HGNC:48991	LINC01016			100507584
HGNC:50641	LINC01017			102467075
HGNC:27394	LINC01018			255167
HGNC:27742	LINC01019			285577
HGNC:27968	LINC01020			340094
HGNC:48998	LINC01022	TCONS_00013107		105375616
HGNC:49004	LINC01023			100652853
HGNC:49014	LINC01028	TCONS_00025127		101928141
HGNC:49015	LINC01029			101927715
HGNC:49016	LINC01030	TCONS_00015085		101937451
HGNC:49017	LINC01031	TCONS_00000361		101929184
HGNC:49018	LINC01032			102724954
HGNC:49019	LINC01033			104355136
HGNC:49021	LINC01034	TCONS_00021570		106144601
HGNC:49022	LINC01035			106144592
HGNC:49024	LINC01036			104169671
HGNC:49025	LINC01037			106144535
HGNC:49026	LINC01038			102724076
HGNC:49027	LINC01039			104355149
HGNC:49028	LINC01040	TCONS_00021682		105370308
HGNC:49031	LINC01043			101928752
HGNC:49032	LINC01044			104266956
HGNC:49040	LINC01046			103689843
HGNC:49041	LINC01047			105616982
HGNC:49042	LINC01048			103695431
HGNC:49043	LINC01049			101927224
HGNC:49044	LINC01050			103689845
HGNC:49046	LINC01052			105370242
HGNC:49047	LINC01053			102723318
HGNC:49048	LINC01054			104355150
HGNC:49049	LINC01055			103752581
HGNC:49050	LINC01056			100144597
HGNC:49061	LINC01058			103724387
HGNC:49081	LINC01060			401164
HGNC:49084	LINC01061	FLJ14186		401149
HGNC:49092	LINC01063			101929769
HGNC:49103	LINC01065			102723875
HGNC:49104	LINC01066			106144544
HGNC:49105	LINC01067			107080624
HGNC:49106	LINC01068			103724388
HGNC:49109	LINC01069			101927176
HGNC:49110	LINC01070			101928698
HGNC:49112	LINC01072			104355137
HGNC:49114	LINC01073			107080623
HGNC:49117	LINC01074			106144607
HGNC:49118	LINC01075			103752583
HGNC:49119	LINC01076			106144602
HGNC:49120	LINC01077			107080621
HGNC:49121	LINC01078			106144536
HGNC:49122	LINC01079			106146146
HGNC:49123	LINC01080	TCONS_00021856		101515984
HGNC:49124	LINC01081	TCONS_00024764		101154687
HGNC:49125	LINC01082	TCONS_00024492		100506542
HGNC:27198	LINC01085			152742
HGNC:49144	LINC01087			101927994
HGNC:49148	LINC01088			100505875
HGNC:27886	LINC01089	LIMT		338799
HGNC:27886	LINC01089	AK096174		338799
HGNC:49201	LINC01090			104355152
HGNC:27721	LINC01091			285419
HGNC:49218	LINC01093			100506229
HGNC:49219	LINC01094	CTEPHA1		100505702
HGNC:49220	LINC01095			100505545
HGNC:27739	LINC01096			285548
HGNC:27738	LINC01097			285547
HGNC:27731	LINC01098			285501
HGNC:49222	LINC01099			101928656
HGNC:49224	LINC01100			730109
HGNC:25923	LINC01101	FLJ14816		84931
HGNC:27165	LINC01102			150568
HGNC:49225	LINC01103			101927360
HGNC:49226	LINC01104			150577
HGNC:26769	LINC01106	FLJ38359		151009
HGNC:49229	LINC01107			151171
HGNC:49234	LINC01108	LncRNA-ES1		102216342
HGNC:49235	LINC01109	lncRNA-N1		102216341
HGNC:49237	LINC01111			101926978
HGNC:49245	LINC01114	PANCAT		284998
HGNC:49245	LINC01114	LOC284998		284998
HGNC:49258	LINC01115			339822
HGNC:49259	LINC01116	TALNEC2		375295
HGNC:49260	LINC01117			102724224
HGNC:49261	LINC01118			388948
HGNC:49262	LINC01119			100134259
HGNC:49265	LINC01120			389043
HGNC:49266	LINC01121	UNQ6975		400952
HGNC:49267	LINC01122	FLJ30838		400955
HGNC:49267	LINC01122	AC007092.1		400955
HGNC:49269	LINC01123			440894
HGNC:49270	LINC01124			440925
HGNC:49275	LINC01126			100129726
HGNC:49292	LINC01127			100506328
HGNC:49377	LINC01128			643837
HGNC:49444	LINC01132			100506810
HGNC:49447	LINC01133	lncRNA-PAGBC		100505633
HGNC:49449	LINC01134			100133612
HGNC:49450	LINC01135			100131060
HGNC:49452	LINC01136			730227
HGNC:49453	LINC01137	LOC728431		728431
HGNC:49454	LINC01138	FLJ39739	LINC00875	388685
HGNC:27924	LINC01139	LINK-A		339535
HGNC:27924	LINC01139	TCONS_00000027		339535
HGNC:27922	LINC01140	FLJ41676		339524
HGNC:49455	LINC01141			339505
HGNC:49456	LINC01142			284688
HGNC:49458	LINC01143			104355141
HGNC:49460	LINC01144	TCONS_00000513		400752
HGNC:49462	LINC01145			103091866
HGNC:49467	LINC01146			283587
HGNC:49468	LINC01147			101928791
HGNC:27507	LINC01148	LOC283585		283585
HGNC:39757	LINC01149	XXbac-BPG181B23.4		101929111
HGNC:49469	LINC01150	2G7		101927624
HGNC:49469	LINC01150	TCONS_00019134		101927624
HGNC:49471	LINC01151			104266958
HGNC:16752	LINC01152	TCONS_00025128		102606463
HGNC:16752	LINC01152	CMPD		102606463
HGNC:49495	LINC01153			101927889
HGNC:49504	LINC01154			106144575
HGNC:49512	LINC01157	TCONS_00010378		105379037
HGNC:49512	LINC01157	linc-Enc1		105379037
HGNC:49514	LINC01159	linc-Brn1b		102682016
HGNC:49525	LINC01160			100129269
HGNC:49528	LINC01162			104355138
HGNC:49530	LINC01163	TCONS_00017722		101927381
HGNC:49533	LINC01164			399827
HGNC:49534	LINC01165			100128830
HGNC:49535	LINC01166			101927590
HGNC:49536	LINC01167	TCONS_00018075		103695432
HGNC:49537	LINC01168			399829
HGNC:49541	LINC01169			102723165
HGNC:49542	LINC01170			103724389
HGNC:49545	LINC01173	TCONS_00004057		106144537
HGNC:49548	LINC01176			100506516
HGNC:49549	LINC01177			104355218
HGNC:49556	LINC01179			101928151
HGNC:49558	LINC01180			101927017
HGNC:25533	LINC01181	FLJ10489		379034
HGNC:49564	LINC01182			101929071
HGNC:49565	LINC01184	FLJ33630		644873
HGNC:49572	LINC01185	FLJ16341		400957
HGNC:49573	LINC01186	ZNF674-1		101927574
HGNC:49575	LINC01187	KIDR		100507267
HGNC:49592	LINC01189			643648
HGNC:49595	LINC01191	VIN		440900
HGNC:49595	LINC01191	lnc-ACTR3		440900
HGNC:37197	LINC01192		CT64	647107
HGNC:28003	LINC01193	LOC348120	CT60	348120
HGNC:37171	LINC01194	TAG	CT49	404663
HGNC:49550	LINC01195			104266959
HGNC:49597	LINC01197			400456
HGNC:49598	LINC01198			101929344
HGNC:49632	LINC01201	TCONS_00017091		104266960
HGNC:49633	LINC01202			104326188
HGNC:49634	LINC01203			100133123
HGNC:49635	LINC01204			101927528
HGNC:49636	LINC01205			401082
HGNC:49637	LINC01206			100996490
HGNC:49639	LINC01208			100505547
HGNC:49640	LINC01209			101928684
HGNC:49642	LINC01210			100507274
HGNC:49648	LINC01213			101927992
HGNC:49650	LINC01214			101928022
HGNC:49651	LINC01215			101929623
HGNC:41418	LINC01216		EMCN-IT3	100874275
HGNC:41419	LINC01217		EMCN-IT2	100874276
HGNC:41420	LINC01218		EMCN-IT1	107986233
HGNC:49653	LINC01219			104355220
HGNC:49664	LINC01220			731223
HGNC:49671	LINC01221	TCONS_00000366		104266961
HGNC:49672	LINC01222	TCONS_00000112		102800316
HGNC:49676	LINC01224			104472717
HGNC:49678	LINC01226			284551
HGNC:49680	LINC01227			101928276
HGNC:49681	LINC01228	lincRNA-DYNLRB2-2		104266962
HGNC:49682	LINC01229	TCONS_00024480		101928248
HGNC:49686	LINC01230	linc-DMRT2		102800446
