Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0019900~kinase binding	141	4.805725971370143	3.687758337010421E-7	LDHB, LDHA, DBF4B, PRC1, PPP2R5A, ANKRD2, PTPN22, GATA6, CDKN2C, TIAM1, SLC2A1, STK39, CAB39, FAS, CIB1, SLC12A7, DAB2IP, IRS2, TWF2, BCL2L14, STAP1, CD3E, PRKAB1, PRKCDBP, PIK3IP1, PKIA, IRS1, ARRB2, PDGFRB, TNFAIP3, CD226, EMP2, TRAF2, CDK5R1, CAV1, SNAP91, MAP4K2, CACNB3, KCNA5, RFFL, BCL2L1, SOX9, SRC, FBXW5, RAC1, ADRA2A, AXIN2, TRAF4, BLNK, SREBF1, PARD6A, PTPN6, HTT, SMAD3, SKI, NR4A3, CAMK2N2, EPHA1, CAMK2N1, DVL1, VDAC1, HDAC5, LAT, CBLC, PLCG1, PLK1, AVPR1B, TRIP6, GRB7, HDAC7, ACVRL1, CD8A, TOLLIP, WWC1, PAX6, SDC4, FAM83D, FAM83C, SPRY2, CCNE1, TMEM173, FAM83A, PIWIL1, PAK1, PDE8A, CSK, CDK5RAP1, FAM83H, JAKMIP2, TNIP2, SIK1, ANGPT2, CEACAM1, STX1A, SIT1, SP100, ACTA2, SPDYC, DOK2, DACT2, CCND2, BTG1, LAX1, LCK, PEBP1, PPP1R15A, GSTP1, MIDN, CTNND1, SFN, TCF7L2, TRIB2, EZR, SQSTM1, XBP1, MARVELD3, NEFH, PRKAA1, ACSL3, CD28, DGKQ, PLEK, SLC12A4, HCLS1, SLC12A5, CBL, RGS19, ATP1A1, FZD5, STAT3, RGS14, PPP1R9A, DUSP2, TOM1L1, TOM1L2, ZBTB4, CKS2, MAPK8IP1, CALM2, LRP4, TOB1	2448	595	15478	1.498323447025869	8.769331392113333E-4	8.769331392113333E-4	6.468860650366004E-4
GOTERM_MF_FAT	GO:0005102~receptor binding	295	10.05453306066803	2.5240718019055055E-6	S100A4, LYPD1, RARRES2, HMGN3, EFNA1, GDF6, EFNA3, STAT5B, EDN1, S100A9, MED24, PGR, AGTR1, MYD88, S1PR1, PPP1R1B, WNT10A, DAB2IP, RARG, PRAME, STC2, CD3E, PLAUR, KRT17, HNF4A, CD320, MED16, F2, PDGFRA, PDGFRB, CD226, ADAMTS5, CDK5R1, RTP4, GNAI2, ERBB2, MYO9B, CD72, RIC3, POMC, CD74, ADCYAP1, LIF, FOXH1, IL17C, TCF21, CDC42EP2, IL23A, BLNK, BMP4, BMP3, DVL3, BMP2, SMAD6, IL1RN, SMAD3, S100A14, HOMER2, ECM1, S100A13, KDR, DVL1, RERG, CEL, CBLC, OASL, LAMA3, SEMA6D, SFRP1, MLYCD, KCNJ8, ETS2, CD58, TNK2, AREG, AGR2, CD200, PDZK1, NCOR2, GNAZ, FAM3D, TOLLIP, ATP5B, FAM3B, FERMT3, PPARG, CD151, CCNE1, EDNRB, SEMA3F, SPG21, TGFA, FGF1, FGF2, ANGPT2, LAG3, ICAM1, CTBP2, LYN, FLOT2, LDLRAP1, SLIT2, DOK1, DOK2, DOK3, DOK4, SEMA4G, EREG, DOK5, CLIC6, SEMA4C, SEMA4B, GPHA2, MIA, ECH1, CXCL5, CSF1, CXCL3, C5, COL3A1, NMB, CXCL6, FEM1A, SEC14L1, HDGFRP3, MIF, CCL23, XBP1, SQSTM1, AGT, LRRTM2, PKD2, NPFFR2, PCSK9, THBS4, FZD8, HSBP1L1, AMACR, NLGN1, FZD1, STAT3, FZD7, GABARAP, CLEC11A, CAPRIN2, DKK1, CDH17, FYN, CMTM8, CMTM7, GFRA1, BAMBI, CMTM3, LRP4, TOB1, RETNLB, GNA15, FGF14, PDGFA, GNA11, F2RL1, TGFB3, FGF11, VTN, TXLNA, FGF12, JAG1, IL17RC, AGXT, IL10, TGFB2, TTR, GSTM2, TIAM1, TGFBI, MS4A1, HMGCL, IL1A, IRS2, STAP1, CHAC1, PLXNB1, DLL3, CCL4L2, NR0B2, FGF20, IRS1, HCST, UCN3, ARRB2, CPE, DLL4, CARTPT, EMP2, TRAF1, SRI, NETO2, TRAF2, CCL3, CAV1, HMGB2, PANX1, DIAPH1, CYTL1, UNC93B1, MRAP2, KCNA5, CCL5, TIMP2, MDK, SRC, IL12RB1, PTK6, P2RY1, ADRA2A, TFF2, TFF1, ANGPTL2, TRAF4, TEC, P4HB, CFLAR, S100P, MYO1C, RYK, ITGA2, ITGA3, NR4A3, CRAT, TNFSF10, TNFSF11, PLCG1, ITGA6, ITGA5, CXCL16, THNSL2, TRIP6, ACOX2, ACOX1, INSL4, SLURP1, CD8A, IGFBP6, UCHL1, FASLG, PRDX5, AMN, FES, BUD31, CLCF1, WISP3, ANG, MPV17L, CASP8, SMAGP, CSK, LTB, LTA, SP100, INHA, LMBRD1, SLC9A3R1, HMGA1, SLC9A3R2, NCR3, LEFTY1, OSM, SMO, TNFSF13B, LCK, TNF, CTF1, CTNND1, TAC1, PF4, TCF7L2, CD9, TYMP, LRG1, TMED1, TAP1, NUDT7, CD2, PYCARD, SELPLG, TNFSF4, TMC8, GNAO1, KL, CBL, TMBIM1, TNFSF8, RNF43, SH3BGRL3, IGFBP2	2448	1462	15478	1.2757867054710623	0.005986781769100946	0.002997884540409279	0.0044275075025357324
GOTERM_MF_FAT	GO:0042802~identical protein binding	273	9.304703476482617	8.277250019602119E-6	RBPMS2, S100A4, LDHB, LDHA, S100A6, GDF6, SNCA, TPD52, AMOTL2, B2M, HOOK1, GOT1, MYD88, ATXN10, FAS, S100A2, SH3GL3, DAB2IP, STC2, CRYAB, MECOM, BRAP, BCL2L10, UHRF1, EIF2AK1, HNF4A, PDGFRA, CD226, MPST, CHKA, ERBB3, HSD17B14, ERBB2, NFKBIA, MYO9B, BCL2L1, ASL, ACAT1, CD74, TK1, NAGA, CDA, TCF4, ODC1, IKZF4, S100A16, LGALS1, SMAD6, ARFIP2, S100A11, HGD, SMAD3, S100A10, HOMER2, S100A13, DVL1, FNBP1, SFRP1, PON1, PON2, TNK2, AGR2, CD200, PON3, HNF1B, HNF1A, LDLR, GNPNAT1, PCDHA4, PPARG, BNIP3, CANT1, NOD1, SERPINA1, VWA1, BHLHE41, CEACAM1, MRI1, CTBP2, LTBR, PCDHB6, VIL1, LYZ, FLNB, SLIT2, AMBP, NAB2, SIAH1, TBX18, GRASP, CLN6, CLDN18, NMI, USP2, CSF1, SLC39A13, CLDN10, QTRT1, SFN, CLDN12, TPCN1, CLDN15, STAT6, SQSTM1, XBP1, BCL2, PKD2, ABCD2, TRIP10, CD28, TRIP13, SHMT1, PDK2, SHMT2, PLEK, MAT2A, SOD1, TRIM23, FZD4, STAT3, CLDN23, MICALL1, PYGL, FYN, PLN, ZBTB4, HPGD, LRP4, SEPT1, PRC1, CHMP4C, PDGFA, TGFB3, VTN, AGXT, GSTM5, MKRN3, TGFB2, CEP70, GSTM1, TTR, GSTM2, SLC16A1, GSTM3, SLC2A1, AKR7A3, BRI3, NQO1, RBM11, HMGCL, BST2, BAIAP2, QDPR, FBP1, FAM118A, NR0B2, FBP2, STK4, ZNF3, HHEX, RBPMS, CBLN1, HSPB6, RIPK3, COL1A2, MVK, DNTTIP1, COL1A1, LRRK2, TNFAIP3, RNF135, TRAF1, ARL6IP1, SRI, TRAF2, FGFR1, CCL3, CAV1, ADORA2A, TCL1A, MRAP2, CCL5, ECE1, PTK6, ADRA2A, GALE, BHLHE40, RUNX1, TRAF5, TRAF4, TMEM79, B4GALT1, ABCB9, CARD8, ACY1, HTT, SPPL2B, NR4A3, CASC3, SAFB2, APEH, CORO1A, GRB7, PDCD6, CLDN7, IMPA1, IER5, CD8A, CLDN4, CLDN3, ATL3, CASP6, MAX, TMEM173, ACOT7, ALAS1, NDE1, TRIM8, BOK, ANG, TRIM9, FAM109B, CASP8, SMAGP, NUDT16L1, CSK, ANO6, SP100, KHDRBS2, NOXO1, UGT1A1, MCM6, DAPK1, NCR3, STOM, LCK, CTSE, CARM1, FKBP8, TNF, CAMK2G, VIM, CALCOCO2, ESYT2, APLP2, ANXA6, ANXA9, SH3GLB2, ATIC, HJURP, HAND2, OXCT1, TAP1, CD2, MSI1, PYCARD, GPSM2, INPP5F, NEFL, ACTB, GSTA4, CEBPE, ANXA4, XPNPEP1, NBL1, PPP1R9A, SP1, ID1, KCNN2, SNX33, MAPK8IP1, APIP, VPS25	2448	1358	15478	1.271060743885183	0.019499044940998855	0.0065423911850172045	0.014518542139063673
GOTERM_MF_FAT	GO:0001012~RNA polymerase II regulatory region DNA binding	135	4.601226993865031	1.6763798060298403E-5	MEF2C, AKNA, CDX1, ZNF583, STAT5B, BATF, PGR, NLRC5, ZNF304, FLI1, GATA6, ZNF773, ZNF772, PATZ1, PHOX2B, RARG, ZNF506, EOMES, ZNF8, ZNF502, SIX5, ZNF793, HHEX, HOXD8, HNF4A, PRDM5, MNT, TGIF1, NFE2L1, TFAP2C, NFE2L3, ZNF586, MEIS1, ZMYND8, ZNF331, TAL1, MEIS2, ZNF695, LYL1, SKIL, RUNX1, TCF4, RUNX2, NR1H3, MUC1, SREBF1, RFX8, KLF5, MAFB, RFX5, SMAD6, KLF16, SMAD3, SKI, NR4A3, ZNF626, ZNF217, HDAC1, ZNF419, ZNF211, ETS2, ZNF418, SMARCC2, ZIK1, ZNF876P, NCOR2, ZNF85, HNF1B, ZNF486, FOSL2, HNF1A, ELF3, FOXK1, ELF5, PAX6, ZNF154, ZNF675, WBP2, MAX, ZNF350, BARX2, ZNF682, ZNF737, PAX8, NR2F6, ZNF492, POU4F1, SOX18, YAP1, BHLHE41, RBPJL, SSBP3, BATF2, FOXJ1, ZNF543, ZNF141, ZNF549, MSC, ZNF691, NRL, ZNF714, ZFPM1, ZNF551, ZNF98, DPF2, ETV7, NFYC, EHF, TCF7L2, ZNF660, STAT6, HAND2, XBP1, HINFP, ETV1, CC2D1B, ETV6, FOXD1, ACTB, ZBTB7A, ZNF264, CEBPE, TBX3, STAT3, MEOX2, SP1, IRF7, H2AFY2, ZBTB4, IRF1, NEUROD1, ZNF570, NR5A2, ZNF256, ZNF257	2448	604	15478	1.4131890338917024	0.03909661394514108	0.009920813280654861	0.02940213545991055
GOTERM_MF_FAT	GO:0000977~RNA polymerase II regulatory region sequence-specific DNA binding	134	4.567143830947512	2.05068665752648E-5	MEF2C, AKNA, CDX1, ZNF583, STAT5B, BATF, PGR, NLRC5, ZNF304, FLI1, GATA6, ZNF773, ZNF772, PATZ1, PHOX2B, RARG, ZNF506, EOMES, ZNF8, ZNF502, SIX5, ZNF793, HHEX, HOXD8, HNF4A, PRDM5, MNT, TGIF1, NFE2L1, TFAP2C, NFE2L3, ZNF586, MEIS1, ZMYND8, ZNF331, TAL1, MEIS2, ZNF695, LYL1, SKIL, RUNX1, TCF4, RUNX2, NR1H3, MUC1, SREBF1, RFX8, KLF5, MAFB, RFX5, SMAD6, KLF16, SMAD3, SKI, NR4A3, ZNF626, ZNF217, HDAC1, ZNF419, ZNF211, ETS2, ZNF418, SMARCC2, ZIK1, ZNF876P, ZNF85, HNF1B, ZNF486, HNF1A, FOSL2, ELF3, FOXK1, ELF5, PAX6, ZNF154, ZNF675, WBP2, MAX, ZNF350, BARX2, ZNF682, ZNF737, PAX8, NR2F6, ZNF492, POU4F1, SOX18, YAP1, BHLHE41, RBPJL, SSBP3, BATF2, FOXJ1, ZNF543, ZNF141, ZNF549, MSC, ZNF691, NRL, ZNF714, ZFPM1, ZNF551, ZNF98, DPF2, ETV7, NFYC, EHF, TCF7L2, ZNF660, STAT6, HAND2, XBP1, HINFP, ETV1, CC2D1B, ETV6, FOXD1, ACTB, ZBTB7A, ZNF264, CEBPE, TBX3, STAT3, MEOX2, SP1, IRF7, H2AFY2, ZBTB4, IRF1, NEUROD1, ZNF570, NR5A2, ZNF256, ZNF257	2448	601	15478	1.4097229019172839	0.04761540155714039	0.009709819476425352	0.03596601448990766
GOTERM_MF_FAT	GO:0019899~enzyme binding	344	11.724608043626448	2.9507987386937986E-5	MEF2C, LDHB, ATP1B1, LDHA, DBF4B, DZIP3, PPP2R5A, STAT5B, SNCA, RUSC2, PTPN22, SART3, XRCC1, PGR, SH3YL1, CRY2, IFT20, ATXN10, BTBD3, CCBE1, FAS, CAB39, SLC12A7, DAB2IP, BCL2L14, STC2, CD3E, POLG, BTBD6, PRKCDBP, CD40, PTPRN, PIK3IP1, PLAUR, BCL2L10, NME2, PIAS4, MLEC, F3, BACE1, MAPK3, TUBA4A, PDGFRB, MST1R, C15ORF62, CD226, CDK5R1, ERBB2, NFKBIA, ARF6, CACNB3, MYO9B, BCL2L1, RFFL, ASB16, ACAT1, CD74, TAL1, TCF21, PPP1R3D, RILPL1, CDC42EP2, CDC42EP1, PPP1R3B, RAC1, CDC42EP4, BLNK, RANBP17, DVL3, RECQL5, TRPC6, SMAD6, DENND1A, ARFIP2, SMAD3, SKI, EPHA1, CAMK2N2, ECM1, LGALS9, CAMK2N1, DVL1, VDAC1, BFAR, CBLC, AVPR1B, TNK2, PARP4, NCOR2, KLF4, SLC9A1, ACVRL1, LDLR, TOLLIP, PPARG, ZNF675, BNIP3, CCNE1, MAP1LC3C, MAP1LC3A, SPG20, SERPINA1, SIK1, JAKMIP2, BHLHE41, ANGPT2, CEACAM1, DHCR24, ARHGEF2, FMNL3, STX1A, LTBR, LYN, ACTA2, FLOT2, RPH3AL, CYB5A, CFTR, TNFRSF10A, SERPINB9, RAB11FIP5, DOK2, DACT2, CCND2, LAX1, RIN1, RAB11FIP1, GRASP, USP7, MIDN, USP2, ABTB2, ABTB1, RTKN, SFN, STAT6, EZR, XBP1, SQSTM1, BCL2, PKD2, PRKAA1, ACSL3, EXOC1, CD28, TBC1D2, FZD8, DGKQ, PLEK, IPO13, HCLS1, EXPH5, ATP1A1, FZD5, SOD1, FZD4, STAT3, GABARAP, MICALL1, RASSF5, DUSP2, TOM1L1, FYN, TOM1L2, PLN, RAB34, ZBTB4, SH3RF2, MAT2B, CALM2, LRP4, TOB1, SLC22A18, PRC1, ANKRD2, CBX4, GSTM1, GSTM2, EIF4EBP1, GSTM3, TIAM1, CDKN2C, GATA6, SLC2A1, STK39, CIB1, IRS2, TWF2, STAP1, HDAC10, PRKAB1, IRS1, PKIA, POR, DCUN1D2, ARRB2, SGSM2, CST7, CSTA, TNFAIP3, LRRK2, EMP2, DCUN1D5, TRAF1, FGD2, SRI, TRAF2, FXYD3, CAV1, SNAP91, FXYD4, PANX1, DIAPH1, ADORA2A, CLU, MAP4K2, KCNA5, SOX9, TIMP2, SRC, RABGGTA, FBXW5, RNF166, ADRA2A, NDRG1, AXIN2, TRAF5, TRAF4, ARHGDIB, RHOBTB3, SREBF1, PARD6A, PTPN6, RILP, P4HB, CFLAR, TBC1D10C, MYO1C, HTT, MET, SMG7, AKAP8L, ITGA3, NR4A3, CASC3, HDAC5, LAT, IKBKE, PLCG1, GPR37, HDAC1, BBC3, PLK1, ULK1, RNF152, YIPF2, SPTBN1, HDHD2, RAP1A, TRIP6, GRB7, HDAC7, CDK19, CD8A, MLPH, UCHL1, WWC1, PAX6, MTSS1L, SDC4, OS9, STXBP5L, SH2D4A, FAM83D, FAM83C, SPRY2, TMEM173, FAM83A, CASP8, PCBP2, PIWIL1, NPC1L1, POU4F1, PDE8A, YOD1, PAK1, CSK, TNIP2, FAM83H, CDK5RAP1, RHOH, SP100, SIT1, NOXO1, RALBP1, SLC9A3R1, TMEM189, UGT1A1, HMGA1, SLC9A3R2, NLRP1, SPDYC, STOM, UBE2O, BTG1, LCK, CDK2AP1, SLPI, PEBP1, PPP1R15A, GSTP1, TNF, CTNND1, CDH2, TCF7L2, TRIB2, TSPYL1, HSPA2, MARVELD3, PYCARD, HINFP, NEFH, ODF2, EHD1, NEFL, ENO1, TCIRG1, ACTB, ZBTB7A, SLC12A4, SLC12A5, CBL, TSPAN14, RGS19, TSPAN15, RGS14, ANXA2, SIRT3, CASP10, PPP1R9B, PPP1R9A, SP1, CKS2, MAPK8IP1	2448	1789	15478	1.2157703029040945	0.06779314149368498	0.011631909736895207	0.051748798222917
GOTERM_MF_FAT	GO:0019904~protein domain specific binding	135	4.601226993865031	3.920553476492081E-5	MEF2C, OCLN, THRA, SNCA, PTPN22, PTTG1, LNX1, MYD88, DAP, RAPGEF3, F11R, DAB2IP, IRS2, NCF1, CD3E, BAIAP2, NR0B2, SIRPA, IRS1, PLAUR, HHEX, SSTR2, WBP2NL, ARRB2, HMGB2, DAG1, AFAP1L2, BCL2L1, SRC, FOXH1, HIST1H4E, SKIL, BHLHE40, PLXND1, AXIN2, RUNX2, TRAF4, SGIP1, PTPN6, CARD8, LIN7B, ARFIP2, DENND1A, CRB3, NDFIP2, ZNF521, SKI, EVL, ITGA3, MAFK, HOMER2, CBLC, TNK2, PDZK1, TMEM88, PLEKHA2, ACOX1, FOXA3, PAX6, GPX1, NDE1, NOD1, ARHGAP5, DYNLL1, GSN, BOK, CASP8, CNTNAP1, LBR, SH3PXD2B, RAP2B, EPN3, STX1A, KHDRBS2, SIT1, SP100, LYN, INPPL1, RPH3AL, MPP6, CFTR, SLC9A3R1, ELMO3, NLRP1, ELMO1, CTNNBIP1, NRL, LAX1, GRM7, LCK, PMEPA1, GRASP, SHCBP1, TRIM16, SFN, GNG12, TCF7L2, MLF1, EZR, SQSTM1, INPP5J, BCL2, PKD2, PYCARD, INPP5D, WIPF1, ETV6, ACSL3, SCNN1A, NEFL, STAMBP, FZD8, ICA1, HCLS1, CBL, FZD1, NLGN1, RGS19, ATP1A1, FZD4, FZD7, CASP10, PPP1R9A, TOM1L1, SP1, MAPK15, CAPG, KCNN2, BIK, ID3, SH3BP1, TJP2, CALM2, MUC17, SH3BP2	2448	614	15478	1.3901729258478634	0.08905412443747052	0.013236163487084451	0.06875008364123358
GOTERM_MF_FAT	GO:0000975~regulatory region DNA binding	179	6.100886162235856	4.178059478998104E-5	AKNA, MEF2C, CDX1, THRA, ZNF583, LMO4, STAT5B, SNCA, CBX4, REST, BATF, PGR, NLRC5, ZNF304, CRY2, FLI1, GATA6, ZNF773, ZNF772, PATZ1, PHOX2B, RARG, ZNF506, EOMES, ZNF649, ZNF502, ZNF8, SIX5, ZNF793, ELL3, GRHL2, AHR, HHEX, UHRF1, HOXD8, HNF4A, PRDM5, MNT, TGIF1, NFE2L1, TFAP2C, NFE2L3, SMARCA2, ZNF382, ZNF586, ZNF613, HMGB2, SOX7, SOX9, ZMYND8, MEIS1, ZNF331, FOXH1, TCF21, TAL1, MEIS2, ZNF695, LYL1, SKIL, BHLHE40, ARNTL2, RUNX1, TCF4, RUNX2, NR1H3, MUC1, SREBF1, KLF5, RFX8, IKZF4, TCF7, MAFB, RFX5, SMAD6, KLF16, SMAD3, SKI, NR4A3, MAFK, ZNF626, HDAC5, SALL2, ZNF217, SALL4, HDAC1, ZNF419, ZNF211, ETS2, ZNF418, SMARCC2, ZNF876P, ZIK1, NCOR2, KLF4, ZNF85, E2F2, HNF1B, ZNF486, FOSL2, HNF1A, ELF3, FOXK1, FOXA3, ZNF532, ELF5, TBX21, PPARG, PAX6, ZNF154, ZNF675, PRDX5, WBP2, MAX, ZNF350, BARX2, ZNF682, ZNF737, PAX8, NR2F6, ZNF492, SOX18, POU4F1, SOX17, YAP1, BHLHE41, RBPJL, SSBP3, BATF2, FOXJ1, ZNF543, ZNF141, MSC, ZNF549, ZNF691, NRL, ZNF714, ZNF551, ZFPM1, CARM1, TBX18, ZNF98, TBX19, DPF2, ETV7, TNF, NFYC, EHF, TCF7L2, ZNF660, STAT6, HAND2, XBP1, HINFP, ETV1, CC2D1B, ZNF750, GFI1, ETV6, FOXD1, ACTB, ZBTB7A, ZNF264, CEBPE, TBX3, ZNF567, STAT3, IRF5, SP1, MEOX2, IRF6, IRF7, H2AFY2, ZBTB4, IRF1, NEUROD1, ZNF570, NR5A2, ZNF256, ZNF257	2448	856	15478	1.3221559846680107	0.09461780677546938	0.01234789524288249	0.07326409991839089
GOTERM_MF_FAT	GO:0001067~regulatory region nucleic acid binding	179	6.100886162235856	4.497357686379026E-5	AKNA, MEF2C, CDX1, THRA, ZNF583, LMO4, STAT5B, SNCA, CBX4, REST, BATF, PGR, NLRC5, ZNF304, CRY2, FLI1, GATA6, ZNF773, ZNF772, PATZ1, PHOX2B, RARG, ZNF506, EOMES, ZNF649, ZNF502, ZNF8, SIX5, ZNF793, ELL3, GRHL2, AHR, HHEX, UHRF1, HOXD8, HNF4A, PRDM5, MNT, TGIF1, NFE2L1, TFAP2C, NFE2L3, SMARCA2, ZNF382, ZNF586, ZNF613, HMGB2, SOX7, SOX9, ZMYND8, MEIS1, ZNF331, FOXH1, TCF21, TAL1, MEIS2, ZNF695, LYL1, SKIL, BHLHE40, ARNTL2, RUNX1, TCF4, RUNX2, NR1H3, MUC1, SREBF1, KLF5, RFX8, IKZF4, TCF7, MAFB, RFX5, SMAD6, KLF16, SMAD3, SKI, NR4A3, MAFK, ZNF626, HDAC5, SALL2, ZNF217, SALL4, HDAC1, ZNF419, ZNF211, ETS2, ZNF418, SMARCC2, ZNF876P, ZIK1, NCOR2, KLF4, ZNF85, E2F2, HNF1B, ZNF486, FOSL2, HNF1A, ELF3, FOXK1, FOXA3, ZNF532, ELF5, TBX21, PPARG, PAX6, ZNF154, ZNF675, PRDX5, WBP2, MAX, ZNF350, BARX2, ZNF682, ZNF737, PAX8, NR2F6, ZNF492, SOX18, POU4F1, SOX17, YAP1, BHLHE41, RBPJL, SSBP3, BATF2, FOXJ1, ZNF543, ZNF141, MSC, ZNF549, ZNF691, NRL, ZNF714, ZNF551, ZFPM1, CARM1, TBX18, ZNF98, TBX19, DPF2, ETV7, TNF, NFYC, EHF, TCF7L2, ZNF660, STAT6, HAND2, XBP1, HINFP, ETV1, CC2D1B, ZNF750, GFI1, ETV6, FOXD1, ACTB, ZBTB7A, ZNF264, CEBPE, TBX3, ZNF567, STAT3, IRF5, SP1, MEOX2, IRF6, IRF7, H2AFY2, ZBTB4, IRF1, NEUROD1, ZNF570, NR5A2, ZNF256, ZNF257	2448	857	15478	1.3206132122238239	0.10146942584500773	0.011817896382210868	0.0788610511763932
GOTERM_MF_FAT	GO:0019901~protein kinase binding	119	4.05589638718473	4.8660355088544924E-5	DBF4B, PRC1, ANKRD2, GATA6, CDKN2C, TIAM1, STK39, CIB1, SLC12A7, DAB2IP, IRS2, TWF2, BCL2L14, STAP1, CD3E, PRKAB1, PRKCDBP, IRS1, PKIA, ARRB2, PDGFRB, CD226, EMP2, TRAF2, CDK5R1, CAV1, SNAP91, MAP4K2, CACNB3, KCNA5, RFFL, BCL2L1, SOX9, SRC, FBXW5, RAC1, ADRA2A, AXIN2, TRAF4, BLNK, SREBF1, PARD6A, PTPN6, SMAD3, SKI, NR4A3, CAMK2N2, EPHA1, CAMK2N1, DVL1, VDAC1, HDAC5, LAT, CBLC, PLCG1, PLK1, AVPR1B, GRB7, HDAC7, ACVRL1, CD8A, PAX6, SDC4, FAM83D, FAM83C, SPRY2, CCNE1, TMEM173, FAM83A, PIWIL1, PAK1, CSK, SIK1, FAM83H, TNIP2, CDK5RAP1, ANGPT2, CEACAM1, ACTA2, SPDYC, DOK2, DACT2, CCND2, LAX1, LCK, PEBP1, PPP1R15A, GSTP1, CTNND1, SFN, TCF7L2, TRIB2, EZR, XBP1, SQSTM1, MARVELD3, NEFH, ACSL3, CD28, PLEK, HCLS1, SLC12A4, CBL, SLC12A5, RGS19, ATP1A1, FZD5, STAT3, RGS14, PPP1R9A, DUSP2, TOM1L1, TOM1L2, ZBTB4, CKS2, MAPK8IP1, CALM2, LRP4, TOB1	2448	531	15478	1.4169543837622933	0.10931620421223598	0.011509829364447666	0.08532320580032504
