Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0007586~digestion	41	2.368573079145003	3.037330269885812E-9	PNLIP, CCKAR, PPY, PGC, OXT, AQP5, TAC1, FGF10, SOX9, TLR9, GALR1, TFF2, PLS1, ADRA2A, PLA2G1B, TFF3, NPC1L1, TFF1, MUC13, NMU, CTRL, CELA3A, F11R, MOGAT2, CAPN8, CAPN9, VIL1, CTRB2, UGT1A1, CLPS, SSTR2, UCN3, UCN2, LIPN, CTSE, MEP1A, NEUROD1, GHRL, MEP1B, LIPC, SLC46A1	1499	163	16650	2.7938871312981663	2.5810899619171934E-5	2.5810899619171934E-5	6.102849181566228E-6
GOTERM_BP_FAT	GO:0006954~inflammatory response	102	5.892547660311958	1.0211081302649869E-8	RARRES2, TSPAN2, TLR1, S100A9, STAT5B, F2RL1, IL13, IL10, IL31RA, TLR9, IL17RB, NLRC4, PTGIR, FOXF1, CD46, VNN1, FAS, CFI, IL1A, PIK3CG, F11R, GBP5, SOCS3, IL25, CCL4L2, CD40, CCR6, CCR5, F3, F2, MVK, PNMA1, ODAM, CCL5, ADA, ADCYAP1, FOLR2, ZAP70, FCER1G, SPP1, BMP2, TRIL, ECM1, NPY5R, HDAC5, CD55, KLF4, PPARG, CRP, HP, GPX1, CD96, SAA2, CXCR6, CALCRL, NT5E, LTA, KNG1, HYAL1, LTBR, PTGER4, LY96, LYZ, NLRP2, UGT1A1, NLRP1, C8G, TNFRSF10A, SIGLEC1, SDC1, KLRG1, IL20RB, PLA2G7, GHRL, NMI, C5, GPSM3, TAC1, CXCL6, FEM1A, CALCA, CCL20, C1QTNF3, PYCARD, ZC3H12A, BCL6, CD27, CD28, CR1, OLR1, HCK, AXL, CCL19, C4BPB, PTGFR, ISL1, CCL18, CD180, PLSCR1, CCL14, NLRP12, MEP1B	1499	637	16650	1.7785797543731403	8.677000471324359E-5	4.3385943526708104E-5	2.0516927456970535E-5
GOTERM_BP_FAT	GO:0070887~cellular response to chemical stimulus	313	18.08203350664356	7.411218344139543E-8	RARRES2, ADCY7, AQP8, STAT5B, SNCA, S100A9, PTPN22, REST, AQP2, B2M, DCPS, HTR1B, GOT1, S1PR1, RAE1, SOSTDC1, CH25H, FOXF1, CCR10, CCBE1, PLA2G1B, VNN1, HTRA4, FAS, RAPGEF3, GNG3, PIK3CG, F11R, PHOX2B, GBP6, GBP5, POLG, PIM1, KRT13, PIM3, CD40, YIF1A, SSTR4, AADAC, CCR8, NME5, SSTR2, NPC1, CCR6, CCR5, F3, MAPK3, PDGFRA, TGIF1, BIN2, CDK5R1, IL1R1, CYP1B1, HMGCS1, IFI30, BCL2L1, ADCYAP1, FUZ, SLC29A1, ARG1, TCF21, RAC2, FCER1G, BMP4, KLF5, BMP2, CRIP1, LGALS3, LGALS1, GAS1, CRYZ, DDX5, ECM1, KDR, EPHA5, IFI27, AVPR1B, KLF2, AGR2, KLF4, PON3, FGF5, CYP2C18, NPNT, TBX21, PPARG, GPLD1, ZEB1, GPX1, SAA2, NR2F6, NR2F2, ANGPT2, IP6K2, HYAL1, LTBR, UFD1L, LY96, VIL1, ELMO2, MYCN, TNFRSF10A, IL20RB, DOK5, AS3MT, PLA2G7, ESRP1, FOXC1, GPR183, CLDN18, NMI, POLR2L, HSD17B1, COL3A1, C5, ZNF366, CXCL6, EDEM3, POLR2B, ZFP36L1, ZFP36L2, CCL20, FAT4, FMO2, BCL2, LRRTM1, PRKAA2, ZNF268, FOXD1, CD27, CES2, HCLS1, PDK4, AXL, FZD1, CCL19, SNAI2, PTGFR, CCL18, SOD3, FZD7, CD180, MICALL1, APRT, CCL14, DKK1, PLSCR4, CSNK1E, GSK3A, NLRP12, NEUROD1, BAMBI, HPGD, TOB1, DUSP6, QRFPR, TSPO, APOBEC1, F2RL1, TNFSF15, FGF10, IL13, IQGAP1, IL10, IL31RA, TGFB2, IL17RB, GSTM1, EIF4EBP1, PTGIR, GSTM3, EIF4EBP2, SLC2A4, ST3GAL6, TDGF1, AKR7A2, RNF149, IL1A, CIB1, EDARADD, TMEM204, STAP1, SOCS3, QDPR, PDXP, ZNF8, FGF23, CCL4L2, ACTN2, FGF21, FGF20, AHR, UGT1A10, HHEX, UCN3, PYCR2, LRRC66, SLC40A1, GBP2, CAV3, XDH, DRD1, ONECUT1, TNFRSF12A, IFITM2, IFITM3, PAQR9, ATP6V1B2, SOX9, CCL5, SESN2, CMPK2, GPR21, AKT1S1, FOLR2, GPR27, RNF165, HNRNPF, PSMB2, ADRA2A, TFF2, SKIL, SEC61A1, AXIN1, MUC1, HERPUD1, GABRA1, RFX6, TEAD2, KAT5, HDAC5, PPIF, CORO1A, PLCG1, HDAC1, BBC3, UCP2, ITGA5, HSP90AB1, TLN1, PINK1, FASLG, PAWR, CXADR, AKR1C3, SPRY2, PCGF2, TMEM173, SPRY1, BOK, CLCF1, CXCR6, POU4F2, CALCRL, ZYX, PSMD5, NFIL3, PSMD6, PRL, LTB, LTA, MT3, GABRG2, PTGER4, GPR18, SPINT1, ATP6V1D, UGT1A1, ECT2, FSHR, LEFTY1, DHRS2, PPM1E, UGT2B11, GHRL, TREM1, CA2, TREM2, CTSH, PPP1R15A, SHCBP1, GALNT3, GPSM3, SLC37A4, EGLN3, TAC1, DCN, CALCA, CD9, UGT1A3, HRH3, UGT1A4, PYCARD, ZC3H12A, GP1BA, SLC39A5, PLA2R1, THPO, AMHR2, PTPRC, GSTA4, CEBPE, HCK, ISL1, MGST3, IFIT2, IFIT1, SP1, CASP12, IRF1, MPO, EPOR, ID3	1499	2648	16650	1.3129221092006957	6.296070720235303E-4	2.0991308442774859E-4	1.489120804776256E-4
GOTERM_BP_FAT	GO:0016477~cell migration	160	9.24321201617562	1.120444825649201E-7	ATP1B1, TSPO, RARRES2, PLXNA1, EFNA1, FAM110C, F2RL1, STAT5B, S100A9, PTPN22, FGF10, SLC7A9, OGDH, IL10, MMP1, IQGAP1, TGFB2, ZNF304, S1PR1, CH25H, FAP, FOXF1, TDGF1, CCBE1, PLA2G1B, APOH, IL1A, CIB1, PIK3CG, F11R, IKBKAP, PHOX2B, STAP1, MTA2, CCL4L2, SYNJ2BP, SIX4, MARK1, SSTR4, ASCL1, THBD, CCR6, CCR5, TACSTD2, F3, FGFR1OP, F2, PDGFRA, BIN2, CDK5R1, IL1R1, DRD1, OLFM4, CYP1B1, CDK5R2, ONECUT1, TNFRSF12A, PPIL2, CCL5, SOX9, MDK, ADA, FUZ, MIA3, PFN2, RAC2, FOLR2, ADRA2A, ZAP70, FCER1G, ARHGDIB, BMP4, BMP2, S100P, LGALS3, ECM1, KDR, HDAC5, FEZF2, CORO1A, PLCG1, ITGA5, ARF4, PLAU, KLF4, CCKAR, ATP5B, TBX21, PAX6, GPLD1, PEX5, CUZD1, CXADR, SDC4, DDR2, GPX1, SAA2, ANG, SOX18, RHOC, POU4F1, TIE1, SOX17, NR2F2, ANGPT2, HYAL1, SOX10, PTGER4, GPR18, FOXJ1, VIL1, SLC9A3R1, ELMO2, CD84, DOK2, SDC1, BVES, SEMA4G, PLA2G7, FOXC1, SERPINB3, TREM1, CTSH, GPR183, FUT7, C5, GPSM3, COL3A1, SLC37A4, TAC1, DCN, CXCL6, CALCA, CCL20, HAND2, BCL2, CD2, PLEKHO1, PYCARD, ZC3H12A, ZNF268, INSM1, PTPRC, NF2, OLR1, HCK, AXL, CCL19, ISL1, SNAI2, FAM60A, RUFY3, CCL18, CCL14, MEOX2, CENPV, NLRP12, SH3BGRL3, HTR2B, BAMBI	1499	1184	16650	1.5010006671114076	9.517009114665687E-4	2.3801018765856607E-4	2.2512858482981457E-4
GOTERM_BP_FAT	GO:0046903~secretion	147	8.492201039861353	6.771505782619633E-7	RARRES2, VTCN1, PNKD, F2RL1, STAT5B, TLR1, S100A9, SNCA, AQP5, IL13, PTPN22, FGF10, REST, MMRN1, PNP, AGXT, IL10, IL17RB, TLR9, TGFB2, NLRC4, HTR1B, GALR1, FOXF1, PLA2G1B, APOH, RAB26, RAPGEF3, IL1A, PIK3CG, GBP5, FGF23, PIM3, ACTN2, CD40, FGF20, LAT2, CBLN1, UCN3, PRAM1, RAB15, C2CD4B, TUBA4A, CARTPT, PDCD6IP, VAMP1, PLA2G2F, XDH, PPY, CDK5R2, ERBB3, PFKFB2, NAPA, KRT20, CCL5, ADA, ADCYAP1, SLC32A1, SLC29A1, GAD2, MIA3, PFN2, RAC2, GPR27, ZAP70, ADRA2A, FCER1G, SLC30A8, CARD8, RFX6, LIN7B, SLAMF1, ECM1, NPY5R, EPHA5, CORO1A, HDAC1, UCP2, RFX3, UTS2R, AGR2, CCKAR, TLN1, HNF1B, HNF1A, CRP, GPLD1, PINK1, SDC4, GJA5, STXBP5L, ANG, SLC1A6, SERPINA4, SLC1A7, ALOX12B, ITIH3, PRL, NSF, KNG1, ARL2, PTGER4, SLC9A3R1, NLRP2, NLRP1, CTSW, CD84, SDC1, SCIN, GHRL, CA2, TREM1, PLA2G3, ARL4D, SNAP29, RAB3C, OXT, C5, TAC1, ISLR, CD9, C1QTNF3, HRH3, PLA2G12B, CD2, PYCARD, ZC3H12A, SEC22C, PLA2R1, FOXD1, SNAP25, NMU, PLEK, HCK, AXL, CCL19, ISL1, ANXA4, ANXA2, APRT, SIRT3, NLRP12, SLC18A3, NEUROD1, HTR2B, APBB1, CALM1	1499	1098	16650	1.487056945067203	0.0057379025567256825	0.0011502234977609493	0.001360576848541406
GOTERM_BP_FAT	GO:0051674~localization of cell	170	9.820912767186597	1.5856088000361665E-6	LDHC, ATP1B1, TSPO, RARRES2, PLXNA1, EFNA1, FAM110C, LMO4, F2RL1, STAT5B, S100A9, PTPN22, FGF10, SLC7A9, OGDH, IL10, MMP1, IQGAP1, TGFB2, ZNF304, S1PR1, FAP, CH25H, FOXF1, TDGF1, CCBE1, PLA2G1B, APOH, IL1A, CIB1, PIK3CG, IKBKAP, F11R, PHOX2B, STAP1, MTA2, CCL4L2, SYNJ2BP, SIX4, MARK1, SSTR4, ASCL1, CCR6, THBD, CCR5, TACSTD2, CATSPER3, F3, FGFR1OP, F2, PDGFRA, BIN2, CDK5R1, IL1R1, DRD1, OLFM4, CYP1B1, CDK5R2, ONECUT1, TNFRSF12A, PPIL2, SOX9, CCL5, MDK, ADA, FUZ, MIA3, PFN2, RAC2, FOLR2, ADRA2A, ZAP70, FCER1G, ARHGDIB, BMP4, PARD6B, BMP2, S100P, LGALS3, ECM1, KDR, HDAC5, FEZF2, CORO1A, PLCG1, ITGA5, ARF4, RFX3, PLAU, KLF4, CCKAR, CLDN7, ATP5B, TBX21, PAX6, GPLD1, PEX5, CUZD1, CXADR, SDC4, CCDC39, DDR2, GPX1, SAA2, ANG, SOX18, RHOC, POU4F1, TIE1, SOX17, NR2F2, ANGPT2, HYAL1, SOX10, PTGER4, GPR18, FOXJ1, VIL1, SLC9A3R1, ELMO2, CD84, DOK2, SDC1, BVES, SEMA4G, PLA2G7, FOXC1, SERPINB3, TREM1, CTSH, GPR183, SORD, FUT7, C5, GPSM3, COL3A1, SLC37A4, TAC1, DCN, CXCL6, CALCA, DNAI1, CCL20, HAND2, BCL2, CD2, PLEKHO1, PYCARD, ZC3H12A, ZNF268, INSM1, PTPRC, NF2, OLR1, HCK, AXL, LY6K, CCL19, ISL1, SNAI2, FAM60A, RUFY3, CCL18, CCL14, MEOX2, CENPV, NLRP12, SH3BGRL3, HTR2B, BAMBI	1499	1330	16650	1.4197434881399629	0.013384139372671355	0.0022432325623372718	0.003185885065948302
GOTERM_BP_FAT	GO:0048870~cell motility	170	9.820912767186597	1.5856088000361665E-6	LDHC, ATP1B1, TSPO, RARRES2, PLXNA1, EFNA1, FAM110C, LMO4, F2RL1, STAT5B, S100A9, PTPN22, FGF10, SLC7A9, OGDH, IL10, MMP1, IQGAP1, TGFB2, ZNF304, S1PR1, FAP, CH25H, FOXF1, TDGF1, CCBE1, PLA2G1B, APOH, IL1A, CIB1, PIK3CG, IKBKAP, F11R, PHOX2B, STAP1, MTA2, CCL4L2, SYNJ2BP, SIX4, MARK1, SSTR4, ASCL1, CCR6, THBD, CCR5, TACSTD2, CATSPER3, F3, FGFR1OP, F2, PDGFRA, BIN2, CDK5R1, IL1R1, DRD1, OLFM4, CYP1B1, CDK5R2, ONECUT1, TNFRSF12A, PPIL2, SOX9, CCL5, MDK, ADA, FUZ, MIA3, PFN2, RAC2, FOLR2, ADRA2A, ZAP70, FCER1G, ARHGDIB, BMP4, PARD6B, BMP2, S100P, LGALS3, ECM1, KDR, HDAC5, FEZF2, CORO1A, PLCG1, ITGA5, ARF4, RFX3, PLAU, KLF4, CCKAR, CLDN7, ATP5B, TBX21, PAX6, GPLD1, PEX5, CUZD1, CXADR, SDC4, CCDC39, DDR2, GPX1, SAA2, ANG, SOX18, RHOC, POU4F1, TIE1, SOX17, NR2F2, ANGPT2, HYAL1, SOX10, PTGER4, GPR18, FOXJ1, VIL1, SLC9A3R1, ELMO2, CD84, DOK2, SDC1, BVES, SEMA4G, PLA2G7, FOXC1, SERPINB3, TREM1, CTSH, GPR183, SORD, FUT7, C5, GPSM3, COL3A1, SLC37A4, TAC1, DCN, CXCL6, CALCA, DNAI1, CCL20, HAND2, BCL2, CD2, PLEKHO1, PYCARD, ZC3H12A, ZNF268, INSM1, PTPRC, NF2, OLR1, HCK, AXL, LY6K, CCL19, ISL1, SNAI2, FAM60A, RUFY3, CCL18, CCL14, MEOX2, CENPV, NLRP12, SH3BGRL3, HTR2B, BAMBI	1499	1330	16650	1.4197434881399629	0.013384139372671355	0.0022432325623372718	0.003185885065948302
GOTERM_BP_FAT	GO:0040011~locomotion	191	11.034084344309647	1.636852536024036E-6	LDHC, ATP1B1, TSPO, RARRES2, PLXNA1, EFNA1, FAM110C, LMO4, F2RL1, STAT5B, S100A9, PTPN22, FGF10, SLC7A9, OGDH, IL10, MMP1, IQGAP1, TGFB2, ZNF304, S1PR1, FAP, CH25H, FOXF1, TDGF1, CCR10, CCBE1, PLA2G1B, APOH, IL1A, CIB1, PIK3CG, PHOX2B, IKBKAP, F11R, STAP1, MTA2, CCL4L2, SYNJ2BP, SIX4, MARK1, PLAUR, SSTR4, ASCL1, CCR8, CCR6, THBD, CCR5, TACSTD2, CATSPER3, F3, FGFR1OP, F2, MAPK3, PDGFRA, BIN2, CDK5R1, OLFM4, IL1R1, DRD1, CDK5R2, CYP1B1, ONECUT1, TNFRSF12A, ERBB3, PPIL2, SOX9, CCL5, MDK, ADA, FUZ, MIA3, PFN2, RAC2, FOLR2, RNF165, ADRA2A, ZAP70, FCER1G, ARHGDIB, BMP4, PARD6B, BMP2, S100P, LGALS3, ECM1, KDR, EPHA5, HDAC5, FEZF2, CORO1A, PLCG1, ITGA5, ECSCR, ARF4, RFX3, PLAU, KLF4, CLDN7, CCKAR, ATP5B, TBX21, PAX6, GPLD1, PEX5, CUZD1, CXADR, CCDC39, SDC4, DDR2, GPX1, SAA2, ANG, CXCR6, POU4F2, SOX18, RHOC, POU4F1, TIE1, SOX17, NR2F2, ANGPT2, HYAL1, SOX10, PIK3C2G, PTGER4, GPR18, FOXJ1, VIL1, SLC9A3R1, ELMO2, CD84, DOK2, SDC1, BVES, SEMA4G, PLA2G7, GHRL, SIAH1, FOXC1, SERPINB3, TREM1, CTSH, GPR183, SORD, FUT7, C5, GPSM3, COL3A1, SLC37A4, TAC1, DCN, CXCL6, CALCA, TYMP, DNAI1, CCL20, HAND2, BCL2, CD2, PLEKHO1, PYCARD, ZC3H12A, ETV1, ZNF268, LECT2, NEFL, FOXD1, INSM1, PTPRC, NF2, OLR1, HCK, AXL, LY6K, CCL19, ISL1, SNAI2, FAM60A, RUFY3, CCL18, CCL14, MEOX2, CENPV, NLRP12, CMTM7, SH3BGRL3, SERPIND1, HTR2B, BAMBI, CMTM3	1499	1530	16650	1.386610681630891	0.013813687417913667	0.0019851675483539832	0.0032888449525869667
GOTERM_BP_FAT	GO:0010033~response to organic substance	321	18.544194107452338	1.9214779304257322E-6	LDHA, RARRES2, ADCY7, AQP8, STAT5B, SNCA, PTPN22, REST, B2M, DCPS, HTR1B, GOT1, RAE1, SOSTDC1, FOXF1, CCR10, CCBE1, PLA2G1B, HTRA4, FAS, RAPGEF3, GNG3, PIK3CG, F11R, PHOX2B, GBP6, GBP5, POLG, PIM1, KRT13, PIM3, CD40, YIF1A, SSTR4, CCR8, SSTR2, NPC1, CCR6, CCR5, CATSPER3, F3, MAPK3, PDGFRA, HSD11B2, TGIF1, CDK5R1, IL1R1, CYP1B1, PFKFB2, HMGCS1, IFI30, BCL2L1, ACAT1, ADA, ADCYAP1, FUZ, SLC29A1, ARG1, TCF21, FCER1G, SPP1, KLF5, BMP4, BMP2, CRIP1, LGALS1, GGH, GAS1, DDX5, ECM1, KDR, EPHA5, IFI27, CD55, KCNJ8, AVPR1B, CHRNB3, KLF2, AGR2, KLF4, NNMT, GPR83, FGF5, HNF1B, HNF1A, NPNT, GLRA3, TBX21, PPARG, GPLD1, ZEB1, NR2F6, NR2F2, ANGPT2, IP6K2, HYAL1, LTBR, ACTA1, UFD1L, LY96, VIL1, MYCN, TNFRSF10A, IL20RB, DOK5, ESRP1, MTAP, FOXC1, CLDN18, NMI, SORD, POLR2L, OXT, COL3A1, ZNF366, CXCL6, EDEM3, POLR2B, ZFP36L1, ZFP36L2, CCL20, FAT4, BCL2, LRRTM1, DHX15, PRKAA2, ZNF268, FOXD1, CD27, SHMT2, FADS1, HCLS1, PDK4, AXL, FZD1, CCL19, SNAI2, PTGFR, CCL18, FZD7, CD180, MICALL1, APRT, PLSCR1, CCL14, DKK1, PLSCR4, CSNK1E, GSK3A, PLN, NLRP12, NEUROD1, BAMBI, HPGD, TOB1, DUSP6, CALM1, QRFPR, TSPO, APOBEC1, TLR1, F2RL1, TNFSF15, FGF10, IL13, AGXT, IQGAP1, IL10, TLR9, IL31RA, TGFB2, IL17RB, EIF4EBP1, PTGIR, EIF4EBP2, SLC2A4, ST3GAL6, TDGF1, DDX21, DNAJC4, LOX, IL1A, CIB1, EDARADD, TMEM204, STAP1, SOCS3, QDPR, PDXP, ZNF8, FGF23, CCL4L2, ACTN2, FGF21, FGF20, ASCL1, HHEX, UCN3, THBD, HSPB7, LRRC66, GBP2, CAV3, XDH, DRD1, ONECUT1, TNFRSF12A, IFITM2, IFITM3, PAQR9, ATP6V1B2, SOX9, CCL5, SESN2, MDK, CMPK2, GPR21, AKT1S1, FOLR2, GPR27, RNF165, HNRNPF, PSMB2, ADRA2A, TFF2, SKIL, TFF1, SLC30A8, SEC61A1, AXIN1, MUC1, HERPUD1, GABRA1, S100P, CARD9, RFX6, TEAD2, KAT5, HDAC5, CORO1A, P2RX6, PLCG1, HDAC1, BBC3, UCP2, ITGA5, HSP90AB1, TLN1, CLDN4, FASLG, OS9, AKR1C3, CD96, SPRY2, TMEM173, SPRY1, BOK, CLCF1, ANG, CXCR6, POU4F2, CALCRL, ZYX, TIE1, PSMD5, NFIL3, PSMD6, LTB, PRL, LTA, MT3, GABRG2, PTGER4, SPINT1, ATP6V1D, UGT1A1, FSHR, NLRP1, LEFTY1, SDC1, BTG2, SLPI, GHRL, CA2, TREM2, CTSH, PPP1R15A, SHCBP1, GALNT3, SLC37A4, GDAP1, TAC1, ADH6, DCN, CALCA, CD9, HSPA2, HRH3, PYCARD, ZC3H12A, GP1BA, SLC39A5, NEFL, THPO, AMHR2, PTPRC, COL4A3, GLRB, CEBPE, HCK, ISL1, ANXA2, MGST3, IFIT2, IFIT1, SP1, CASP12, IRF1, MPO, EPOR, ID3	1499	2822	16650	1.2634574715295668	0.016196144007607605	0.0020390102809972888	0.0038607178612592996
GOTERM_BP_FAT	GO:0070371~ERK1 and ERK2 cascade	46	2.657423454650491	2.303891107291769E-6	GPR183, NPNT, F2RL1, PTPN22, FGF10, CCL5, SOX9, SPRY4, ADCYAP1, ZFP36L1, ZFP36L2, SPRY2, SPRY1, CCL20, HAND2, PYCARD, MT3, THPO, CIB1, BMP4, BMP2, PTGER4, CCL19, FGF23, PRKCDBP, CCL4L2, FGF21, SYNJ2BP, FGF20, SLC9A3R1, FSHR, SLAMF1, CCL18, NPY5R, KDR, SIRT3, DUSP4, CCL14, MAPK3, NLRP12, PDGFRA, HTR2B, TREM2, CTSH, KLF4, DUSP6	1499	243	16650	2.1026363254515354	0.01938807526127362	0.002173023246097361	0.004629062315164578
