Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0005829~cytosol	546	27.056491575817642	2.3026920190093034E-23	ALS2, AMOTL2, CUL3, ACTG1, CUL2, CDCA8, APP, CUL5, BRPF3, CUL7, AQP11, BTBD3, DHX36, CAB39, DDAH2, DDAH1, CDCA5, CUL1, CDCA3, BCL2L15, BCL2L14, BRAF, BTBD6, CTNNA1, BRAP, ADSL, ADSS, AHCY, AHCTF1, CACNB3, BCL2L2, DUSP12, BCL2L1, ARFGEF2, DAAM1, ASL, ARFGEF1, ACSBG1, ARIH1, CDC42EP2, DIABLO, ARHGEF10L, CDC42EP5, DVL2, DVL3, DHX9, ACACA, DVL1, ARF1, ARF4, C19ORF12, BACH1, CRCP, DAXX, CCNE2, BNIPL, COPB2, AP1S1, AASDHPPT, DYNLL2, COPB1, ARHGAP11B, DPP9, ARHGAP11A, DHTKD1, DPP7, CDC6, ARHGEF2, ARHGEF1, AIFM2, ACO1, ARHGEF7, ARHGEF18, CNOT10, ARHGEF16, CFTR, CCT6A, DGUOK, ARHGEF12, ARHGEF10, ARHGEF11, CIAO1, CCND1, CCND2, BNIP2, AARS2, CLN5, ABHD5, ABI2, ABI1, AZIN1, DGKA, DAPP1, BUB1, BUB3, C21ORF59, AKR7L, DGKQ, AIMP1, AIMP2, CSNK2B, ACLY, APPL1, CAPN2, CAPN1, CCNB1, DUSP3, CCNB2, CSNK1D, CSNK1E, BNIP3L, AACS, DUSP7, DUSP6, DNM2, CTNNAL1, CNOT8, AP1G1, ATOX1, CNDP2, CAPZA2, BTRC, CAPZA1, CNOT3, CNOT2, CNOT1, CNOT7, CNOT6, CRADD, CNOT4, CSNK2A2, ANK1, CSNK2A1, ATG5, ANK3, CDKN2C, ATG7, AKR7A2, DNAJC7, AKR7A3, DDX20, DNAJC3, DNAJC2, BPNT1, DNAJC1, DCTPP1, BCL10, CHAC2, DFFA, CHAC1, CMAS, DFFB, BAIAP2, ACTN1, CORO7, DDIT3, BICD1, DDIT4, ARPC1A, ARPC1B, COPG2, ARRB2, ARRB1, ARFGAP1, ARFGAP2, BBS4, BBS5, AFTPH, ARFGAP3, BBS7, ASS1, BBS9, ARPC4, C14ORF166, ARPC5, AKT1S1, ARPC3, ARPC2, DNAJA1, DOPEY2, DOPEY1, DDX41, DNAJA4, ARHGDIA, DNAJA3, DNAJA2, AP2M1, ARHGDIB, BPGM, ATG3, DDX58, APEH, DSG3, DNAJB2, DNAJB1, ABL2, DNAJB6, CYB5R3, APLF, DPH5, DICER1, DPH1, ACOT1, DPH2, CAD, DPH3, AFMID, CDC42, CASP3, ACOT7, CASP9, CASP7, CASP8, CDK5RAP2, CASP1, CASP2, CABLES1, DLG1, ARL2, CDK1, ARL1, DDC, CYCS, ATP6V1H, CDK4, ARL6, CDK5, ATP6V1D, CDK2, ATP6V1F, ATP6V1A, CAPN10, ATG4D, ATG4C, ATG4B, CA3, CARM1, ALDH9A1, AP1M1, AP1M2, ADH5, DCK, ADH6, ASNS, ALDH3A1, ANXA7, ANXA9, AKR1A1, ATIC, CCS, ALKBH8, CREB3, CEP192, AHI1, DPYSL2, CDC25C, CDC25B, ANXA2, ADI1, BAX, DENND4C, APAF1, ALAD, DYNC1LI2, CHMP5, CHMP6, CHMP7, CCT2, AURKA, AURKB, CDC16, CCT3, BAK1, ATXN10, COL4A3BP, AAGAB, DEPDC1B, CLNS1A, ANAPC1, ANAPC2, DBNL, DAB2IP, CAPNS2, CAPNS1, BCR, ANAPC5, BYSL, ANAPC4, AARS, DCTN5, DCTN6, AP4M1, DCTN3, CEP152, DCTN4, DCTN1, DCTN2, DEPDC5, ALOX15B, ANAPC7, ADD1, CHKA, CDK5R1, ALDOC, CHKB, DAG1, ASAP1, AKAP13, AKAP10, CEP164, CHEK1, CAPZB, BANF1, ANGEL1, CDC37, CDA, AMD1, BLNK, ASPSCR1, ABR, ADAL, BECN1, AGBL4, AGBL5, ARFIP2, CIDEB, CDC23, ALMS1, CDC20, ARFIP1, CRYZ, CDC26, CDC27, DENND1C, DENND1B, DDX6, CCT7, CBLB, CCT5, CCT4, DHFR, DCP1B, DCP2, DCP1A, CCT8, BET1L, AHSA1, CHAF1B, ABCF1, AP1B1, AP1AR, COPS4, ANPEP, CD151, CAMKK1, ARL2BP, BAG5, ACTR3, BAG4, ACTR2, AP2B1, CEP250, BAG1, BAG3, ALOX12B, COX19, DYNC1H1, DHCR24, CBR3, CTNNBIP1, ATP6V1C1, ANKRD27, ADO, BLMH, ANKRD28, CHMP1B, ADK, BID, CARHSP1, ATG10, CAB39L, ATG12, CA13, ATP6V1G1, CYLD, CBR1, BCL2, ABCD3, BCAS4, AGL, CSNK1A1, BAIAP2L2, CEP135, BAIAP2L1, BIRC5, AMBRA1, BIRC3, BIRC2, CAPRIN1, CISH, APRT, AP2A2, COG5, AP2A1, ATP6V1E1, ATP6V1E2, CALM3, CHN2, CIT, CALM1, COG2, CAST, CEP72, CHMP4C, CHMP4B, CEP76, CHMP4A, CEP78, ACSS2, AIP, DMPK, DERA, ACIN1, C2CD2, CARS, C2CD3, DARS, CSNK1G2, DTX3L, AKAP5, CLIP1, AKAP1, ANKFY1, CEP97, ARL6IP1, CHMP2A, DIAPH1, B9D1, DIAPH3, COPZ1, ARFRP1, B9D2, ASNSD1, ANAPC10, ANAPC11, ATP6V1B2, CMPK1, CHMP2B, BLOC1S2, CSE1L, BLOC1S3, CNOT6L, BLOC1S1, CLASP1, CLASP2, AXIN2, AXIN1, CARD8, ADSSL1, ACY1, CKAP5, AK1, ABHD14B, CASC3, AK7, CORO1B, AKTIP, BBC3, CPNE1, CYFIP1, AHCYL1, CPNE3, ATG16L1, CRYZL1, CDK19, COPA, CLTA, AGTPBP1, ARHGAP19, ARHGAP17, CLTC, ARHGAP12, AKT1, CRYL1, ARHGAP5, CTU1, ACTR1A, CTU2, ACOT11, ACTR1B, ABHD10, ACOT13, ARHGAP8, CSK, CLINT1, DUS1L, CHUK, AKT2, ANKRA2, ARHGAP29, ARHGAP26, CTH, ALDH7A1, CRKL, C1QBP, ARCN1, BUB1B, DHPS, CUX1, CPLX3, CAMK2G, CTNND1, AKAP9, CYTH2, COMT, CYTH3, DTNBP1, DDHD2, DDHD1, CEP57, CENPA, CAMK2D, APC, DTX4, CENPO, DCTD, CENPN, CENPM, DNM1L, CENPL, CENPQ, CENPP, CENPF, CENPE, CBY1, AMPD2, CENPK, CEP63, CENPJ, CENPH, DIS3, ATXN3, CENPT, ARAP2, CRK, ARAP1	1629	3399	14527	1.4325056064046569	2.1944654941158663E-20	2.1944654941158663E-20	3.615860315116969E-20
GOTERM_CC_FAT	GO:0016469~proton-transporting two-sector ATPase complex	34	1.6848364717542121	1.097635430464222E-19	ATP5D, ATP5E, ATP6V0E1, ATP5B, ATP5G2, ATP5G1, ATP6V1G1, ATP6V1B2, C14ORF2, ATP6V0B, ATP6V0C, ATP5EP2, ATP5S, ATP5L, ATP5O, ATP6V0D1, ATP5I, ATP5H, ATP5J, ATP5J2, ATP5F1, ATP6V1H, ATP6V1D, ATP6V1F, ATP6V1C1, ATP6V1A, ATP6V0E2, ATP6V1E1, ATP6V1E2, ATP5C1, ATP6V0A1, ATPIF1, ATP5A1, ATP6V0A2	1629	51	14527	5.945160630243503	1.0460465652324037E-16	5.230232826162018E-17	1.72358976394484E-16
GOTERM_CC_FAT	GO:0005813~centrosome	117	5.797819623389495	3.7079893599257105E-15	ALS2, DYNC1LI1, CEP72, DYNC1LI2, CROCC, CCDC85B, CEP76, CEP78, AURKA, CDC16, AURKB, DDX11, CUL7, DDAH2, CIB1, C7ORF31, C2CD3, DTL, DYX1C1, DCTN5, DCTN6, DIS3L, DCTN3, CEP152, DCTN4, DCTN1, DCTN2, AAAS, DCLRE1B, CEP350, CNTROB, CLIP1, CEP97, BBS4, BBS7, BBS9, CCDC14, B9D1, B9D2, CCDC15, CEP164, CHEK1, BCL2L1, BLOC1S2, CLASP1, AXIN2, CKAP2, DHX9, CKAP5, AGBL4, ALMS1, BRCA2, CDC20, CDC27, CSPP1, ATF5, CCT5, CCT4, CCT8, CDC14A, ARL2BP, CCHCR1, DCAF13, DCAF12, CEP250, DYNLL2, ACTR1A, ACTR1B, CDK5RAP3, CDK5RAP2, ACTR8, ATP6V0D1, DYNC1H1, CCDC28B, ARL2, CDK1, CCNF, ATP6V1D, ARHGEF10, CDK2, ARL3, ANKRD26, BNIP2, CTDP1, DPF2, CLUAP1, CEP120, CETN3, AKAP9, CEP55, BRSK1, CYLD, CEP57, AATF, APEX1, APC, CHD3, CSNK1A1, CEP192, CEP135, DLGAP5, AHI1, CENPF, BIRC5, CEP63, CENPJ, CDC25B, CCNB1, CCDC77, C4ORF47, CCNB2, CSNK1D, CEP68, CCDC113, CALM3, CALM1, DNM2	1629	496	14527	2.1035800213865623	3.491540390143655E-12	1.1638467967145516E-12	5.750955267558311E-12
GOTERM_CC_FAT	GO:0005815~microtubule organizing center	139	6.88800792864222	2.2474690767272748E-14	ALS2, DYNC1LI1, CEP72, DYNC1LI2, CROCC, CEP76, CCDC85B, CEP78, AURKA, CDC16, AURKB, DDX11, CUL7, DDAH2, CIB1, C7ORF31, C2CD3, DTL, DYX1C1, DCTN5, DCTN6, DIS3L, DCTN3, CEP152, DCTN4, DCTN1, DCTN2, AAAS, DCLRE1B, CEP350, CNTROB, CLIP1, CEP97, CCDC96, BBS4, BBS5, BBS7, DIAPH1, CCDC14, BBS9, B9D1, B9D2, CCDC15, C14ORF166, CEP164, CHEK1, AKAP11, BCL2L1, DAAM1, ARFGEF2, BLOC1S2, CLASP1, CLASP2, AXIN2, CKAP2, DHX9, CKAP5, AGBL4, ALMS1, BRCA2, CDC20, CDC27, BRCA1, CSPP1, ATF5, ATF4, CCT5, CCT4, CCT8, CDC14A, ARL2BP, AKT1, CCHCR1, CDC42, DCAF13, DCAF12, CEP250, DYNLL2, ACTR1A, ACTR1B, CASP8, CDK5RAP3, CDK5RAP2, ACTR8, ATP6V0D1, DYNC1H1, CCDC28B, ARL2, CDK1, CCNF, ATP6V1D, CDK2, ARHGEF10, ARL3, ANKRD26, CHMP1A, BNIP2, CLIC5, BUB1B, CTDP1, DPF2, CLUAP1, CEP120, CETN3, AKAP9, BRSK1, CEP55, DDHD2, CYLD, CIR1, CEP57, AATF, APEX1, APC, CHD3, CSNK1A1, BOD1, CEP135, CEP192, DLGAP5, AHI1, CENPF, BIRC6, BIRC5, CBY1, CEP63, CENPJ, CDC25B, CCNB1, CCDC77, C4ORF47, CCNB2, CSNK1D, C21ORF2, CEP68, CCDC113, CALM3, CALM1, DNM2	1629	647	14527	1.915867065542149	2.137245935784904E-11	5.343059328311028E-12	3.5216274341109965E-11
GOTERM_CC_FAT	GO:0015630~microtubule cytoskeleton	201	9.960356788899901	6.680895329273855E-13	ALS2, DYNC1LI1, DYNC1LI2, CROCC, AURKA, CCT2, CDC16, AURKB, CCT3, CUL3, APP, CDCA8, DDX11, CUL7, DDAH2, C12ORF66, C7ORF31, DCTN5, DCTN6, DCTN3, CEP152, DCTN4, DCTN1, DCTN2, AAAS, DCLRE1B, CEP350, CNTROB, ARL8A, ARL8B, CCDC96, DNAH17, CHEK1, CEP164, BCL2L1, AKAP11, DAAM1, ARFGEF2, DIDO1, CDC42EP2, CDC42EP4, C9ORF24, DHX9, AGBL4, AGBL5, ALMS1, CDC20, CDC27, DVL1, CSPP1, CCT7, CCT5, CCT4, CCT8, ARL2BP, CEP250, DYNLL2, ACTR8, DYNC1H1, ATP6V0D1, CCDC28B, CDC7, CDC6, ARHGEF2, CCNF, CCT6A, ARHGEF10, CIAO1, ANKRD26, CHMP1A, BNIP2, CLIC5, CTDP1, CLUAP1, CEP120, APC2, CETN3, CYLD, CIR1, AATF, BCAS3, CSNK1A1, DNM3, CEP135, DLGAP5, BIRC6, BIRC5, BIRC3, BIRC2, CCNB1, C4ORF47, CCNB2, CSNK1D, C21ORF2, CALM3, DNM2, CALM1, CEP72, CCDC85B, CEP76, CEP78, CBX3, CNP, CBX1, ASPM, CIB1, BCL10, C2CD3, DYX1C1, DTL, DIS3L, BICD1, CLIP1, CLIP2, CEP97, BBS4, BBS5, BBS7, DIAPH1, BBS9, CCDC14, B9D1, B9D2, CCDC15, C14ORF166, BLOC1S2, CLASP1, CLASP2, AXIN2, AXIN1, CKAP2, CKAP5, BRCA2, BRCA1, ATF5, ATF4, DCXR, DNAL4, CLTA, CDC14A, CLTC, AKT1, CCHCR1, DCAF13, CDC42, DCAF12, CTTN, DGCR8, ACTR1A, CAMSAP1, CASP8, ACTR1B, ACOT13, CDK5RAP3, E4F1, CDK5RAP2, C16ORF45, DLG1, ARL2, CDK1, DYNLT1, ARL6, ATP6V1D, CDK2, ARL3, CCDC50, AAMP, BUB1B, DPF2, AKAP9, DNAH1, DNAH2, CEP55, BRSK1, DNAH6, DDHD2, CEP57, APPBP2, APEX1, CHD3, APC, BOD1, ALKBH8, DNM1L, CEP192, AHI1, CENPF, CENPE, CBY1, DPYSL2, CEP63, CENPJ, CDC25B, CCDC77, ATXN7, CEP68, CCDC113, ANXA11, CENPV, ALKBH2, ACTR10	1629	1100	14527	1.6295144818349239	6.367300020571065E-10	1.273460226158818E-10	1.0491496560405267E-9
GOTERM_CC_FAT	GO:0005654~nucleoplasm	447	22.150644202180377	2.2510542495692972E-12	DBF4B, AURKAIP1, ASCC1, CIAPIN1, ACBD5, CUL3, CUL2, CDCA8, BRPF1, CDCA7, DHX38, BRPF3, CUL7, CLK3, CLK2, DHX37, CDCA2, DHX33, CDCA5, CCNA2, CUL1, CGRRF1, CTDSPL2, AQR, DCAF7, AAAS, ASCC2, ASCC3, CPSF3L, CRTC3, CRTC2, CRTC1, AHCTF1, CCDC91, ARFGEF1, ARIH1, C1ORF56, ATN1, CACYBP, CASZ1, DHX8, ASXL2, DHX9, DNMT3A, ATR, BTBD10, DPP3, CRNKL1, CWC15, CRCP, ATP10D, DAXX, CCNE2, C19ORF47, BRD7, ANP32A, DPP8, BRD4, BRD8, CDC7, CDC6, BRF1, BRF2, ARHGEF5, DECR1, CCND1, CCND3, CCND2, CAND1, CLOCK, ARL4A, CBLL1, BUB1, DHX16, BUB3, BRMS1L, BRD1, CAPN7, DGKQ, CSNK2B, ACLY, ANKHD1, APPL1, DOT1L, CCNB1, DUSP4, DUSP3, CCNB2, CSNK1D, CSNK1E, CMTM8, DGKZ, CWC22, DUSP7, DUSP6, CNDP2, DBF4, BTRC, BPHL, CNOT7, CTNNBL1, CSNK2A2, CSNK2A1, DDX23, DNAJC8, DNAJC7, C8ORF4, DDX21, DDX20, DNAJC2, API5, CIB1, CMAS, DFFA, DFFB, ARID1A, ARID1B, CSTF2T, DDIT3, ARRB1, BMP2K, AFTPH, C14ORF169, C14ORF166, CCNG1, ATF1, ARNT, ATF2, CXXC1, DDX47, AKT1S1, DDX46, DDX49, DYRK2, ASF1A, DDX42, C17ORF49, ARPP19, AKAP8L, ARID3A, ARID3B, BRIP1, ATF6, ATF5, DNA2, ATF4, EAF1, CDKN2AIP, ATF7, DYRK1A, DNAJB1, DDX52, DNAJB6, ACOX1, E2F2, E2F3, APLF, ARID4A, CDC14A, CDC14B, E2F7, ARID4B, BAP1, CAD, DEK, CTCF, DPH3, CXADR, DCAF13, ALAS1, ACOT7, CASP3, DCAF11, CASP7, CASP8, E4F1, CDK1, ANKS1A, ATPAF2, DDB1, CDK8, CCNL1, CDK9, BANP, CDC5L, CDK7, CYB5RL, CDK4, CDK5, CDK2, CPSF7, CPSF4, CARM1, DMC1, CPSF3, CPSF2, CPSF1, DPF2, BTAF1, BCLAF1, CDC73, BRSK1, ARID2, ALDH3A1, CHD9, ADPRHL2, CHD8, CHD1L, ADAT2, CHD2, CHD6, CHD3, ALKBH8, CEBPB, CREB3, ALPK2, CREB1, CEBPG, ATP5F1, DRG2, CDC25C, CDC25B, CUL4A, CCDC113, CABIN1, ALKBH3, ALKBH2, ALKBH5, DYNC1LI1, CYP24A1, CDX2, CDKN2AIPNL, BBX, AURKA, AURKB, CDC16, DDX17, DDX11, COL4A3BP, AAGAB, CYHR1, CLNS1A, ANAPC1, ANAPC2, ANAPC5, BYSL, ANAPC4, DCTN5, DEPDC1, CEP152, DCLRE1C, DCLRE1A, BAZ1B, CEP350, DLD, ANAPC7, ATXN1L, ADD1, DEAF1, COASY, CDK5R1, DAG1, CEP164, CHEK1, BOP1, CHEK2, ANGEL2, BANF1, COIL, ACD, AGGF1, C4ORF19, CDC40, ASPSCR1, AEBP2, CREBBP, DDX1, CDC23, CDC20, CDC26, DDX5, CDC27, CBLB, CCT4, DHFR, DMTF1, DCP2, CCT8, C11ORF49, CHAF1B, ADAR, CCNT2, ABCF1, CLSPN, COPS2, COPS5, COPS6, COPS3, CCNT1, COPS4, COPS8, DMAP1, BLZF1, ASH2L, DNAJC14, ANKRD12, AEN, ANKRD11, AP3B2, ATP5H, CCNO, DEDD2, CTBP1, CCNK, CCNH, APTX, CCNC, CBR3, CTNNBIP1, ANKRD28, ANKRD23, ADK, ASH1L, CTDP1, CLUAP1, ABTB2, BDP1, BMS1, ATXN2L, CIR1, CD2BP2, BCL11A, AP3D1, BCL9L, CC2D1B, ACTL6A, BAZ2A, BCL9, CSNK1A1, BCAS2, BAIAP2L1, AFF4, BIRC5, AFF1, BIRC3, APRT, AGTRAP, COG3, COG5, BRMS1, ATP6V0A1, CALM3, CALM1, APOBEC1, CBX4, CNP, C8ORF44, CBX1, CBX8, ACSS2, AIP, CBX5, CASP8AP2, CGGBP1, CLP1, ACIN1, AKIRIN1, ARGLU1, ALDH6A1, DTL, DTX3L, CLPX, ADRM1, AKAP8, BLM, COPS7A, CTSA, ANAPC10, COPS7B, ANAPC11, CSE1L, C12ORF10, ARL6IP4, AXIN2, ATRIP, CARD8, BRCA2, ATAD2, CASC3, BRCA1, CTR9, C2ORF49, CORT, CSTF1, CCNDBP1, DUT, DAP3, BMI1, C9ORF72, CPT2, C9ORF78, AKT1, DGCR8, CDK12, CLINT1, CHUK, CDK13, AKT2, ARHGAP27, CD3EAP, CCDC51, BPTF, COMMD1, CUX1, C1D, CUEDC2, CAMK2G, CCDC59, CDYL, CEP57, CENPA, CAMK2D, C11ORF1, APEX1, BDH1, APC, BAHD1, CENPO, CENPN, CENPM, CENPL, CENPQ, CENPP, CENPF, CBY1, CENPK, ATXN7L3, CENPH, DIS3, ATXN2, ATXN3, ATXN7, DR1, ANXA11, BRE, CENPV, CENPT	1629	2996	14527	1.3305174240915452	2.145287059107659E-9	3.57547880192044E-10	3.5348279858737897E-9
GOTERM_CC_FAT	GO:0005739~mitochondrion	280	13.875123885034688	3.501449465254194E-12	CYP24A1, AURKAIP1, CIAPIN1, C14ORF2, BAK1, ACBD3, AGPS, COL4A3BP, DHX34, ABCB10, C6ORF136, DDAH2, DHX30, CRY1, DDAH1, DHX32, ACAA2, CRLS1, BRAF, AARS, BCL2L13, C10ORF2, DCAF5, DHX29, DLD, ATP5C1, ADSL, ABAT, ATPIF1, COASY, ATP5SL, ACADSB, CHCHD1, ALDOC, CHCHD3, CHCHD2, BCL2L2, AKAP10, CHCHD4, BCL2L1, CHCHD7, ACAT2, CHCHD6, ARG2, COX6B1, DIABLO, DCAKD, DHX57, BRI3BP, BECN1, ACACA, DLAT, AFG3L2, DDX6, CCT7, CKMT1A, CHCHD10, COX6A1, AGXT2, C19ORF12, ACAD10, ATP5D, ATP5E, BCKDK, COX11, ABCF2, CKMT1B, COX10, ATP5B, C22ORF29, ARL2BP, AUH, CDS2, BAG5, ADCK1, ATAD3A, DNAJC15, ATAD3B, AGPAT5, ATP5EP2, DYNLL2, ATP5S, DNAJC11, ATP5L, ATP5O, COX19, COX18, ATP5I, DHTKD1, AGAP2, COX17, ATP5H, DNAJC19, COX16, BRD8, ATP5J, COX15, CLN3, ABCE1, AIFM2, ACO2, ACO1, CBR4, CYB5A, DARS2, CYB5B, DGUOK, DECR1, CLIC1, DNAJC27, ADO, BNIP1, AARS2, DEGS1, BID, ALDH18A1, BCAT2, ABHD6, COX7A2L, DNAJC30, ACSL1, BCL2, CSDE1, ABCD3, AGK, ACSL3, C14ORF119, BCKDHA, DNM3, COX7A2, CS, AMACR, DNLZ, AMBRA1, CPT1A, CAPN1, C21ORF2, ATP6V1E1, BNIP3L, BIK, ATP5A1, DNM2, CMC1, C19ORF70, CLPB, BPHL, CNP, COX5A, C6ORF203, CLYBL, DMPK, ACSS1, CISD2, DDX28, CISD1, CASP8AP2, CISD3, CPOX, AKR7A2, DNAJC5, ANKZF1, ARGLU1, ALDH6A1, CECR5, CLPX, DDIT4, COX6C, CLPP, AKAP8, AKAP1, CROT, ASS1, CCDC90B, COX7C, CHMP2B, ATF2, BLOC1S2, C12ORF10, BLOC1S1, DNAJA1, DNAJA3, AP2M1, ATP5J2, ABCB8, C14ORF159, COX8A, AK3, BFSP1, C21ORF33, AK2, CRAT, ARMC1, ATAD1, DNA2, BBC3, ALDH2, COQ10A, CARS2, ATP7B, DUT, DAP3, CYB5R3, ACOX1, CYB5R1, CPT2, AGTPBP1, AMT, CYC1, ACOT2, CLTC, ACSF3, ACSF2, ACOX3, AKT1, ACOT7, ALAS1, ACOT8, CASP9, CTU1, CTU2, CASP8, ABHD11, ABHD10, ACOT13, ACAD8, CASP1, CDK5RAP1, ACAD9, CASP2, ARL2, CDK1, ATPAF2, ACADM, ACADS, CYCS, COX4I1, COQ9, CDK7, COQ7, COQ5, COQ6, CD3EAP, COQ4, ACADVL, COQ3, CCDC51, ATP6V1A, ALDH7A1, COQ2, ATG4D, CAPN10, DHRS4, DGAT2, C1QBP, CTSB, ATPAF1, ADH5, ATP5G2, COMT, ATP5G1, ALDH3A2, ADPRHL2, ATIC, BDH1, APEX1, CHDH, DLST, ALKBH7, DNM1L, CREB1, ARMC10, ATP5F1, BCS1L, DPYSL2, DRG2, DBT, ATXN3, BAX, ALKBH1, ALKBH3	1629	1700	14527	1.468804391001336	3.3368545704348662E-9	4.76693462481137E-10	5.4981907915419015E-9
GOTERM_CC_FAT	GO:0048475~coated membrane	36	1.7839444995044598	2.6538615682244958E-11	CHMP2A, COPA, CLTA, AFTPH, AP1M1, CLTB, AP1M2, AP4E1, AP1G2, AP1B1, AP1G1, CHMP4B, CHMP4A, COPZ1, AP3S2, AP3S1, CLTC, COPB2, AP1S1, AP2B1, AP3M2, AP3M1, COPB1, AP3B2, AP3D1, AP3B1, AP2M1, BAIAP2L2, AP4M1, ARL6, COPG2, AP2A2, CHMP1B, AP2A1, ARCN1, AP4B1	1629	93	14527	3.4520287530446145	2.529134279782852E-8	3.1614179052397162E-9	4.167299838542249E-8
GOTERM_CC_FAT	GO:0030117~membrane coat	36	1.7839444995044598	2.6538615682244958E-11	CHMP2A, COPA, CLTA, AFTPH, AP1M1, CLTB, AP1M2, AP4E1, AP1G2, AP1B1, AP1G1, CHMP4B, CHMP4A, COPZ1, AP3S2, AP3S1, CLTC, COPB2, AP1S1, AP2B1, AP3M2, AP3M1, COPB1, AP3B2, AP3D1, AP3B1, AP2M1, BAIAP2L2, AP4M1, ARL6, COPG2, AP2A2, CHMP1B, AP2A1, ARCN1, AP4B1	1629	93	14527	3.4520287530446145	2.529134279782852E-8	3.1614179052397162E-9	4.167299838542249E-8
GOTERM_CC_FAT	GO:0045259~proton-transporting ATP synthase complex	18	0.8919722497522299	2.8735859741763247E-11	ATP5D, ATP5E, ATP5J2, ATP5B, ATP5F1, ATP5G2, ATP5G1, C14ORF2, ATP5EP2, ATP5S, ATP5C1, ATP5L, ATP5O, ATPIF1, ATP5A1, ATP5I, ATP5H, ATP5J	1629	25	14527	6.420773480662984	2.7385314793626492E-8	3.0428127795190107E-9	4.5123271785740826E-8
