MW	MWPvalue	CW	CWPvalue	score	scorePvalue	epsilon	coverage	fdr	Gene
NA	NA	0.086798248147692	0.269	NA	NA	0	0.0790960451977401	NA	PNLIP
NA	NA	NA	NA	NA	NA	NA	NA	NA	CTRB1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CELA2A
NA	NA	NA	NA	NA	NA	NA	NA	NA	CTRB2
NA	NA	NA	NA	NA	NA	NA	NA	NA	CTRC
NA	NA	NA	NA	NA	NA	NA	NA	NA	CELA3A
NA	NA	NA	NA	NA	NA	NA	NA	NA	CPA2
NA	NA	0.0298434078971387	0.408	NA	NA	0	0.0790960451977401	NA	REG1B
NA	NA	0.140885681391844	0.158	NA	NA	0	0.0790960451977401	NA	PNLIPRP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	CELA3B
NA	NA	0.130385997900225	0.204	NA	NA	0	0.0564971751412429	NA	CLPS
NA	NA	NA	NA	NA	NA	NA	NA	NA	CELA2B
NA	NA	NA	NA	NA	NA	NA	NA	NA	CPA1
NA	NA	0.178500671325287	0.099	NA	NA	0	0.0790960451977401	NA	PNLIPRP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	REG3G
NA	NA	NA	NA	NA	NA	NA	NA	NA	PLA2G1B
NA	NA	NA	NA	NA	NA	NA	NA	NA	REG3A
NA	NA	NA	NA	NA	NA	NA	NA	NA	SYCN
NA	NA	NA	NA	NA	NA	NA	NA	NA	CEL
NA	NA	0.0517509761200247	0.382	NA	NA	0	0.0677966101694915	NA	CELP
NA	NA	NA	NA	NA	NA	NA	NA	NA	GP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	PRSS1
NA	NA	0.200401968277003	0.086	NA	NA	0	0.0677966101694915	NA	GSTM1
NA	NA	0.0252423141140387	0.427	NA	NA	0	0.0790960451977401	NA	REG1P
NA	NA	NA	NA	NA	NA	NA	NA	NA	SERPINI2
NA	NA	0.158202939529282	0.079	NA	NA	0	0.11864406779661	NA	GCG
NA	NA	NA	NA	NA	NA	NA	NA	NA	CR2
NA	NA	NA	NA	NA	NA	NA	NA	NA	PGC
NA	NA	0.0423797094078226	0.318	NA	NA	0	0.27683615819209	NA	MUC17
NA	NA	NA	NA	NA	NA	NA	NA	NA	AQP8
NA	NA	NA	NA	NA	NA	NA	NA	NA	RBPJL
NA	NA	NA	NA	NA	NA	NA	NA	NA	REG1A
NA	NA	NA	NA	NA	NA	NA	NA	NA	INS
NA	NA	NA	NA	NA	NA	NA	NA	NA	ADIPOQ
NA	NA	NA	NA	NA	NA	NA	NA	NA	NPSR1
NA	NA	0.28036869254458	0.007	NA	NA	0	0.129943502824859	NA	REG4
NA	NA	0.0825175386893292	0.173	NA	NA	0	0.175141242937853	NA	A2ML1
NA	NA	NA	NA	NA	NA	NA	NA	NA	PPY
NA	NA	0.0166296866841351	0.422	NA	NA	0	0.152542372881356	NA	TBC1D3G
NA	NA	NA	NA	NA	NA	NA	NA	NA	CTRL
NA	NA	NA	NA	NA	NA	NA	NA	NA	IAPP
NA	NA	NA	NA	NA	NA	NA	NA	NA	TTR
NA	NA	NA	NA	NA	NA	NA	NA	NA	PDIA2
NA	NA	0.022603841904527	0.397	NA	NA	0	0.124293785310734	NA	BTNL3
NA	NA	0.139828598520161	0.044	NA	NA	0	0.327683615819209	NA	SPRR3
NA	NA	NA	NA	NA	NA	NA	NA	NA	HBA1
NA	NA	0.168571711082032	0.116	NA	NA	0	0.0847457627118644	NA	CUZD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	MUC16
NA	NA	0.190713380113079	0.237	NA	NA	0	0.0225988700564972	NA	WISP3
NA	NA	NA	NA	NA	NA	NA	NA	NA	PRAP1
NA	NA	0.071192409975791	0.188	NA	NA	0	0.327683615819209	NA	SPRR1B
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT20
NA	NA	NA	NA	NA	NA	NA	NA	NA	ALB
NA	NA	NA	NA	NA	NA	NA	NA	NA	HOXC10
NA	NA	NA	NA	NA	NA	NA	NA	NA	APCS
NA	NA	NA	NA	NA	NA	NA	NA	NA	SERPINB3
NA	NA	0.00115812783220082	0.506	NA	NA	0	0.141242937853107	NA	HOXC11
NA	NA	NA	NA	NA	NA	NA	NA	NA	PADI1
NA	NA	0.125651385068391	0.101	NA	NA	0	0.175141242937853	NA	CGB5
NA	NA	NA	NA	NA	NA	NA	NA	NA	EPYC
NA	NA	NA	NA	NA	NA	NA	NA	NA	HOXB13
NA	NA	NA	NA	NA	NA	NA	NA	NA	KLK8
NA	NA	0.339029884899926	0.017	NA	NA	0	0.0790960451977401	NA	RPS28
