MW	MWPvalue	CW	CWPvalue	score	scorePvalue	epsilon	coverage	fdr	Gene
NA	NA	0.0478773887665173	0.306	NA	NA	0	0.203389830508475	NA	A1BG
NA	NA	NA	NA	NA	NA	NA	NA	NA	A1CF
NA	NA	NA	NA	NA	NA	NA	NA	NA	A2M
NA	NA	0.0825175386893292	0.191	NA	NA	0	0.175141242937853	NA	A2ML1
NA	NA	NA	NA	NA	NA	NA	NA	NA	A4GALT
NA	NA	NA	NA	NA	NA	NA	NA	NA	A4GNT
NA	NA	0.731981726184654	0	NA	NA	0	0.141242937853107	NA	AAAS
NA	NA	0.451613386484457	0	NA	NA	0	0.101694915254237	NA	AACS
NA	NA	NA	NA	NA	NA	NA	NA	NA	AADAC
NA	NA	0.118920567283005	0.11	NA	NA	0	0.141242937853107	NA	AADACL2
NA	NA	0.00960510815620068	0.419	NA	NA	0	0.0677966101694915	NA	AADACL4
NA	NA	0.367544408384837	0.017	NA	NA	0	0.0508474576271186	NA	AADAT
NA	NA	0.754992481208986	0	NA	NA	0	0.101694915254237	NA	AAGAB
NA	NA	NA	NA	NA	NA	NA	NA	NA	AAK1
NA	NA	0.550492155685039	0	NA	NA	0	0.129943502824859	NA	AAMP
NA	NA	0.128820361786538	0.125	NA	NA	0	0.124293785310734	NA	AANAT
NA	NA	0.441480296030763	0	NA	NA	0	0.141242937853107	NA	AARS
NA	NA	0.691609985699065	0	NA	NA	0	0.0790960451977401	NA	AARS2
NA	NA	0.586345963825901	0	NA	NA	0	0.141242937853107	NA	AARSD1
NA	NA	0.407638922034189	0.002	NA	NA	0	0.0677966101694915	NA	AASDH
NA	NA	0.294403857898765	0.007	NA	NA	0	0.101694915254237	NA	AASDHPPT
NA	NA	NA	NA	NA	NA	NA	NA	NA	AASS
NA	NA	0.47721218542986	0	NA	NA	0	0.15819209039548	NA	AATF
NA	NA	0.285174784826096	0.006	NA	NA	0	0.124293785310734	NA	AATK
NA	NA	NA	NA	NA	NA	NA	NA	NA	ABAT
NA	NA	NA	NA	NA	NA	NA	NA	NA	ABCA1
NA	NA	0.0338737761929621	0.396	NA	NA	0	0.146892655367232	NA	ABCA10
NA	NA	0.340058858286102	0.006	NA	NA	0	0.0847457627118644	NA	ABCA11P
NA	NA	0.215894488143465	0.028	NA	NA	0	0.129943502824859	NA	ABCA12
NA	NA	0.0750815702664675	0.208	NA	NA	0	0.293785310734463	NA	ABCA13
NA	NA	0.0599592608882494	0.278	NA	NA	0	0.141242937853107	NA	ABCA17P
NA	NA	0.238892432164778	0.033	NA	NA	0	0.0790960451977401	NA	ABCA2
NA	NA	NA	NA	NA	NA	NA	NA	NA	ABCA3
NA	NA	0.224538297972506	0.069	NA	NA	0	0.0564971751412429	NA	ABCA4
NA	NA	0.266066479434511	0.004	NA	NA	0	0.146892655367232	NA	ABCA5
NA	NA	0.256602922824074	0.05	NA	NA	0	0.0734463276836158	NA	ABCA7
NA	NA	NA	NA	NA	NA	NA	NA	NA	ABCA8
NA	NA	NA	NA	NA	NA	NA	NA	NA	ABCA9
NA	NA	NA	NA	NA	NA	NA	NA	NA	ABCB1
NA	NA	0.30366993379681	0	NA	NA	0	0.305084745762712	NA	ABCB10
NA	NA	0.0302349887429601	0.376	NA	NA	0	0.11864406779661	NA	ABCB11
NA	NA	NA	NA	NA	NA	NA	NA	NA	ABCB4
